Order ID,Sub orderid,Creator username,Creator tag ID,Product Name,SKU,Product ID,Price,Quantity,Shop name,Shop code,Currency,Order Status,Content Type,Content id,Standard commission rate,Commission bonus rate,Creative commission rate,Creator commission reward rate,Estimated commission base,Est. standard commission,Est. commission bonus,Est. creative commission,Est. creator commission reward fee,Actual commission base,Actual standard commission,Actual commission bonus,Actual creative commission,Actual creator commission reward fee,Creator tax,Agency commission,Agency commission bonus,Agency creative commission,Creator agency commission reward fee,Total agency commission,Quantity returned,Quantity refunded,Invitation ID,Agency commission rate,Time order created,Time order delivered,Time Commission Paid,Payment ID,Payment method,Payment account,IVA,ISR,Platform,Attribution type,commission model
580105369083938128,580105369084069200,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[FYC] CBD Professional Keratin/Color Shield/Collagen Pro Daily Shampoo + Conditioner Travel Pack,Shampoo + Conditioner,1729448823365798294,73300,1,CBD Professional,IDLCSHWLEF,IDR,Processing,Link share,OEM3_OPPO,5,,,,73300,3665,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:27:09,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105344920422293,580105344920618901,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Implora Wow Brow Pomade Alis - BPOM - Alis Tebal, Rapi, dan Tahan Lama!",PMD - Black,1730822061027001856,18500,1,Glam On Me,IDLCWCHLWFH,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,18500,93,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:23:01,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105258141058877,580105258141189949,racunbelanjakuyyyy,OEM3_OPPO_PUSH,GRENEY-Gbras-(2PCS)Bra One Piece Warna Kombinasi Penuh ringan Bh Wanita Beha Pakaian Dalam Remaja Basic Tanpa Kawat Cewek Lingerie Plain Desain Kontras Push up Berbentuk Dan Nyaman Tingkatkan Mengumpulkan PD Busa Wireless Seamless Cantik Dewasa-89616,"Coklat&Pink, 90B (38C 40A/B)",1729612221951870864,119000,1,GRENEY.Underwear.id,IDLC6YLLWH,IDR,Processing,Link share,OEM3_OPPO,4,,,,119000,4760,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:12:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105215242831703,580105215242962775,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Holder Hp Motor Full Besi Aluminium di Spion Motor Universal BD1117 Smartphone Handphone Metal,RANDOM,1729564144341322690,15665,1,Benua dunia,IDLC69LL2D,IDR,Cancelled,Link share,OEM3_OPPO,0.5,,,,15665,78,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:08:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105189797955540,580105189798086612,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Servodio - Jayawardhana Black 38-45 Sepatu Oxford Pria Formal Kantor Kerja Kuliah Kondangan Sekolah Pantofel,41,1731064809524856529,85739,1,Servodio,IDLCHTLL9A,IDR,Processing,Link share,OEM3_OPPO,3,,,,85739,2572,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:05:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105134802240545,580105134802371617,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mainan Bongkar Pasang Edukasi Anak Ukuran Besar / Block Plastik Toys,Block isi 236bj,1729385591484155131,98900,1,SR Toys,IDLCFALLGW,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,98900,495,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 23:00:42,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105105101849723,580105105101980795,racunbelanjakuyyyy,OEM2_VIVO_PUSH,PROMO 5PCS KAOS MOTIF JUMBO LENGAN PENDEK PRIA WANITA LD 120 Size Jumbo Baju Santai Semi Combed Distro Oblong Dewasa Atasan Cowok Keren Sablon Surfing,"XXL (75-85KG), 5PCS MOTIF, RANDOM",1729641539655338952,105000,1,Sala.Shop,IDLCYNW26V,IDR,Processing,Link share,OEM3_OPPO,5,,,,105000,5250,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:58:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105101559957103,580105101560088175,racunbelanjakuyyyy,OEM2_VIVO_PUSH,"Madu Hutan Akasia Super + Multiflora Super 500g + 500g - Promo Beli 1 Gratis 1 - Minuman, Syrup, Jamu Honey Manis Instan Bahan Jelly hijau",Default,1729637290704602482,39650,1,FRESH HONEY 2,IDLCN2LYAY,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,39650,2974,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:56:18,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105031314081553,"580105031314278161,580105031314343697",racunbelanjakuyyyy,OEM2_VIVO_PUSH,"【A】Tummiva Herbal Gel-Nyaman, Ringan & Praktis Dibawa Ke Mana Saja",2PCS,1731935177401730799,137740,2,Kreain Nature Official Shop.id,IDLCS82LWXG,IDR,Processing,Link share,OEM3_OPPO,4,,,,275479,11020,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:54:58,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105063181485096,580105063181616168,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Makanan Kucing Cat Choize Dewasa 800gr dan Kitten 1Kg - Tuna atau Salmon,Kitten Tuna 1Kg,1730937382943032755,26000,1,Tagesport,IDIDLCR8LVYS,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,26000,130,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:54:39,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105011390088664,580105011390219736,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Beauty Of Angel Body Lotion With Sunscreen - Mencerahkan Badan Kecantikan Aroma Bubble Gum Niacinamide BPOM Extract Mencerahkan Tubuh Pencerah,BELI 1,1730822851089303268,40000,1,WONDERFULL BEAUTY KEDIRI,IDLCDKHLWC3,IDR,Processing,Link share,OEM3_OPPO,4.25,,,,40000,1700,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:50:05,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105012209747518,580105012210337342,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[BEC] Botol Parfume Portable Mini Travel 5ml | Mini Bottle Parfume Refill,Gold,1729823347097503166,6172,1,BEC House,IDLCQLLLNW,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,6172,154,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:49:54,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580105043386795432,580105043386926504,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Seragam Pns Pria Lengan Pendek Seragam Keki Pria,"KHAKY TUA, XXXL",1729601003619780992,158175,1,Bhineka Shop,IDLCRVWLMB,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,158175,5536,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:49:53,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104995167503498,580104995167765642,racunbelanjakuyyyy,OEM3_OPPO_SMS_88,Tunik Batik Wanita Jumbo Big Size ld 120cm Modern Terbaru | Tunik Batik Modern Seragam Kantor Guru Big Size M L XL XXL JUMBO Kain Kancing Katun Tebal Atasan Panjang Kerja,"Klopak unggu, XXXL",1731458858836132958,39000,1,ZIO. id,IDLCC4WTKL,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,39000,2145,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:44:34,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104995167503498,580104995167700106,racunbelanjakuyyyy,OEM3_OPPO_SMS_88,Tunik Batik Wanita Jumbo Big Size ld 120cm Modern Terbaru | Tunik Batik Modern Seragam Kantor Guru Big Size M L XL XXL JUMBO Kain Kancing Katun Tebal Atasan Panjang Kerja,"Kelor Biru, XXXL",1731458858836132958,39000,1,ZIO. id,IDLCC4WTKL,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,39000,2145,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:44:34,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104995167503498,580104995167634570,racunbelanjakuyyyy,OEM3_OPPO_SMS_88,Tunik Batik Wanita Jumbo Big Size ld 120cm Modern Terbaru | Tunik Batik Modern Seragam Kantor Guru Big Size M L XL XXL JUMBO Kain Kancing Katun Tebal Atasan Panjang Kerja,"Kelor Ijo, XXXL",1731458858836132958,39000,1,ZIO. id,IDLCC4WTKL,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,39000,2145,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:44:34,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104917405435720,580104917405566792,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Keripik kentang keju 500gram Asin Makanan,keju asin,1729620465309878627,63050,1,Barokahjayasnack,IDLC2XLLXX,IDR,Processing,Link share,OEM3_OPPO,3,,,,63050,1892,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:38:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104887844045865,580104887844242473,racunbelanjakuyyyy,OEM3_OPPO_PUSH,【Ready Stock】Glad2Glow Serum gather -Suitable for all skin-Pomegranate Niacinamide Brightening+Centella Salicylic Acid Acne Soothing+AHA BHA PHA Exfoliating+Peach Retinol Smoothing - For Dullness&Acne Spots&Anti-Aging | peeling serum mencerahkan ampuh,"Glowing set, 1pc",1731106222201799970,28537,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,28537,428,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:37:22,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104887844045865,580104887844176937,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Glad2Glow 3pcs Brightening Moisturizer Niacinamide Pomegranate Pelembab Ceramide Hydrating Hitam Acid tone cream wajah | day cream mencerahkan wajah moisturizing panthenol pelembab wajah kering dan kusam,1pc,1729677665735444770,31463,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,31463,472,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:37:22,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104818226857473,580104818226988545,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Paket Stang Fatbar Tipe Low Plus Raiser Set Handguard Tulang Daun Plus Busa Set Handgrip Klx Crf Wr Vixion dll,1 set lengkap,1730198495783192101,298000,1,GRSUKAMAJUMOTOR,IDLCPXWLH2,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,298000,1490,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:30:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104755979585010,580104755979716082,racunbelanjakuyyyy,OEM3_OPPO_PUSH,HOLO Payung lipat Tebal Kuat Proof Payung Matahari Otomatis Anti UV,Pink,1730854094320797509,35702,1,HOLO ID,IDLCXL2LWWP,IDR,Processing,Link share,OEM3_OPPO,5,,,,35702,1785,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:22:21,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104732258371478,580104732258502550,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Lampu Natal Led / Tumblr Light Lampu Hias LED 10 Meter,RGB Kabel Bening,1729655463264553485,20035,1,Lampu Bagus,IDLC6FLLPF,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,20035,1503,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:21:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104707635840464,580104707635971536,racunbelanjakuyyyy,OEM2_VIVO_PUSH,[BERMA BABY]Teether Bayi Gelang BPA Free/Mainan Gigitan Bayi Bahan Silikon/Food Grade Silicon Bayi Teether Gloves/Teether Gelang,03 Pink,1730398284142184342,22494,1,PTGMALL,IDLCVWWNKA,IDR,Processing,Link share,OEM3_OPPO,5,,,,22494,1125,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:17:14,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104640926615442,580104640926746514,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Gamis Abaya Syari Set Hijab Pasmina Pashmina Oval Crinkle Airflow Premium Muslim Wanita,"Set Charcoal, LD 115",1729900558165379577,85999,1,Hinelle.shop,IDLCVGL2PM,IDR,Processing,Link share,OEM3_OPPO,4,,,,85999,3440,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:15:10,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104644664198185,580104644664329257,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"OMG OH MY GLAM Mattelast Lip Cream 2.9 g - Lip Cream Matte Dengan Warna Intense, Tahan Lama & Ringan",12 Scarlet,1730881298467620160,21526,1,Feylicious,IDLCRWHLWKN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,21526,323,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:12:06,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104604553742102,580104604553873174,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Inara Cardy Kancing Gold Outer Cardigan Bassic Premium Tebal   cardigan Baju Fit Panjang Knitwear Kardigan Pendek Wanita Basic Nyaman Atasan Cantik Sweater Oversize Lembut Hitam Cewek,"hitam, All size",1730295024963651421,39500,1,Tiarastorre,IDLCLKWL9D,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,39500,1383,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:09:46,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104552601520024,580104552601651096,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Teh Serai Kunyit dan Jahe : Lemongrass Tumeric Ginger tea isi 30 tea bag,30 tea bag,1730283640978900954,30428,1,Sehatku Tisane,IDLCMPWMUF,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,30428,1674,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:07:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104571276199027,"580104571276395635,580104571276461171,580104571276526707",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Lampu LED Tbulb Jumbo / LED Berharga,30WATT JUMBO,1729637237910440854,8316,3,LIVING MALL.ID,IDLCC4W2PB,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,24948,1872,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:06:09,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104541344597134,580104541344728206,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Seal Tape Sealtape Siltip Solatip Kran Air Tba Vpr 10 Meter,Default,1731426847385748991,1500,1,DAVIDS TOOL,IDLC9UW46P,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,1500,23,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:04:57,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606522907,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Merah, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606457371,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Abu Tua, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606391835,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Hijau, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606326299,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Abu Abu Muda, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606260763,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Pink, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104492606064155,580104492606195227,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[COD] Celana Dalam Katun Wanita Menyerap Keringat CD Tanpa Jejak Nyaman Dipakai (Kirim Cepat),"Coklat muda, M",1730753879703848388,13900,1,Misan,IDLCMYLLBL,IDR,Processing,Link share,OEM3_OPPO,5,,,,13900,695,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 22:01:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104471468017056,580104471468148128,racunbelanjakuyyyy,OEM3_OPPO_PUSH,COD JUDITE Nemophila 7/8 Sleeve Top - #777,"Abu Tua, XXL",1730854728914405053,33840,1,Judite Fashion,IDLCJVWWX8,IDR,Processing,Link share,OEM3_OPPO,5,,,,33840,1692,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:57:07,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104430293386298,580104430293517370,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Zinc Plus 60 Kapsul - Suplemen Kesehatan Kulit,1 STRIP ,1731347091224758130,35000,1,Ratu Farma Tasikmalaya,IDLCMU4LWT7,IDR,Processing,Link share,OEM3_OPPO,1,,,,35000,350,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:54:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104355858121755,580104356967711771,racunbelanjakuyyyy,OEM3_OPPO_PUSH,【COD】NIRACL Car Bantal Berkendara Mobil Set Penopang Leher dan Pinggang Hitam Bantal Leher Busa Memori Bantal Lumbar,Bantal leher Cokelat + bantal pinggang-1 SET,1730204564321174916,120825,1,NIRACL-Aksesoris Mobil,IDLCCCLU63,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,120825,9062,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:49:25,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104331981194555,580104331981325627,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Natural scented candle concrete pot - lilin aromaterapi mini 35gr Buah Gift,BUBBLEGUM,1729714742646901069,8999,1,Mister Candle,IDLCH7WL6A,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,8999,45,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:46:01,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104279581624125,580104279581886269,racunbelanjakuyyyy,OEM3_OPPO_PUSH,⚡ Paviola⚡ VIVA MILK CLEANSER SUSU PEMBERSIH - VIVA FACE TONIC PENYEGAR TONER AIR MAWAR 100ML/200ML,FTonicBengkuang200ml,1729916240090204055,13089,1,Paviola Shop,IDLCEWLLX7,IDR,Cancelled,Link share,OEM3_OPPO,0.5,,,,13089,65,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:43:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104279581624125,580104279581755197,racunbelanjakuyyyy,OEM3_OPPO_PUSH,⚡ Paviola⚡ Viva Air Mawar 100ml 200ml - Viva Rose Water 100ml 200ml,Air Mawar 200ml,1729916240033449879,10959,1,Paviola Shop,IDLCEWLLX7,IDR,Cancelled,Link share,OEM3_OPPO,0.5,,,,10959,55,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:43:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104249468749376,580104249468880448,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Glad2Glow 3pcs Brightening Moisturizer Niacinamide Pomegranate Pelembab Ceramide Hydrating Hitam Acid tone cream wajah | day cream mencerahkan wajah moisturizing panthenol pelembab wajah kering dan kusam,1pc,1729677665735444770,25800,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,25800,387,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:42:15,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580104275162859234,580104275162990306,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Sougayilang Senar PE 100M  300M 500M Senar Pancing Super Kuat Anti Kriting Dan Kuat Memancing Baris Kuat 4 Helai Dikepang Pancing Multifilament Tahan Lama Memancing Line,"Multicolor-300M, 3.0-0.28MM-17.9KG",1731151845800379809,44166,1,Sougayilang Indonesian Store,IDLCN2W7N2,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,44166,1104,,,,,,,,,,,,,,,0,0,0,99,23/08/2025 21:41:43,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
