"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
554119268,"2025-08-20 11:31:36","2025-08-20 21:06:16","2025-08-21 09:56:57","Shopee PH - CPS",-,"209394377227035 | 250820BF9BDVXH",4.97,0.06,MP,Pending,,,68a541970f7810b2af1a5e16,,"Black/Silver Chain 428H -130L/415-130L Motorcycle Chain",Motorcycles,"EXISTING | APP","732798394 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554113762,"2025-08-20 11:30:45","2025-08-20 22:31:42","2025-08-21 09:52:18","Shopee PH - CPS",-,"209399502236189 | 250820BM230RRH",1.73,0.02,MP,Pending,,,68a54164095a0e1bc75bf859,,"YOU GLOW BABE Beauty White Sunscreen SPF50 Lightweight SPF, No White Cast, Hydrating ygb",Beauty,"EXISTING | APP","250522136 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554147951,"2025-08-20 11:29:47","2025-08-20 14:27:10","2025-08-21 10:19:58","Shopee PH - CPS",-,"209370430273150 | 250820ARYNTPJ9",1.31,0.02,MP,Pending,,,68a5412b8087251b75c8e5bb,,"OP 24Pcs Stainless Spoon and Fork set Dinnerware Silver Cutlery Steel Tableware Household Scoop","Home & Living","EXISTING | APP","1069071641 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554152324,"2025-08-20 11:27:38","2025-08-20 13:20:45","2025-08-21 10:24:00","Shopee PH - CPS",-,"209366438266196 | 250820AN8PRFF6",1.91,0.02,MP,Pending,,,68a540a964d2b39ad91221dd,,"Montessori Toys Spelling Letter Word Block Games English Cards Early Puzzle Toys for Kids","Mom & Baby","EXISTING | APP","897653016 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554151072,"2025-08-20 11:27:38","2025-08-20 13:34:16","2025-08-21 10:22:48","Shopee PH - CPS",-,"209367256227660 | 250820AP12TH1F",1.01,0.01,MP,Pending,,,68a540a964d2b39ad91221dd,,"【Local Shipment】20pcs Mix Ball Cake Topper Gold Pink Blue Ball Party, Dessert Cake Decoration Balls Cake Topper Spiral Ball","Home & Living","EXISTING | APP","1290218056 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554151075,"2025-08-20 11:27:38","2025-08-20 13:34:16","2025-08-21 10:22:48","Shopee PH - CPS",-,"209367256227660 | 250820AP12TH1F",1.01,0.01,MP,Pending,,,68a540a964d2b39ad91221dd,,"【Local Shipment】20pcs Mix Ball Cake Topper Gold Pink Blue Ball Party, Dessert Cake Decoration Balls Cake Topper Spiral Ball","Home & Living","EXISTING | APP","1290218056 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554151077,"2025-08-20 11:27:38","2025-08-20 13:34:16","2025-08-21 10:22:48","Shopee PH - CPS",-,"209367256227660 | 250820AP12TH1F",1.05,0.01,MP,Pending,,,68a540a964d2b39ad91221dd,,"【Local Shipment】20pcs Mix Ball Cake Topper Gold Pink Blue Ball Party, Dessert Cake Decoration Balls Cake Topper Spiral Ball","Home & Living","EXISTING | APP","1290218056 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554151080,"2025-08-20 11:27:38","2025-08-20 13:34:16","2025-08-21 10:22:49","Shopee PH - CPS",-,"209367256227660 | 250820AP12TH1F",1.03,0.01,MP,Pending,,,68a540a964d2b39ad91221dd,,"【Local Shipment】20pcs Mix Ball Cake Topper Gold Pink Blue Ball Party, Dessert Cake Decoration Balls Cake Topper Spiral Ball","Home & Living","EXISTING | APP","1290218056 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554149847,"2025-08-20 11:10:07","2025-08-20 13:51:06","2025-08-21 10:21:41","Shopee PH - CPS",-,"209368266218911 | 250820APY60U7D",1.92,0.02,MP,Pending,,,68a53c8eb318b8bf8ce7d7a3,,"5/10 Pairs Set Pure Cotton Socks Black White Tricolor Solid Color Low-Mid-Long Cut Sock Sport Socks","Women Clothes","EXISTING | APP","1265081101 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554115874,"2025-08-20 11:08:18","2025-08-20 22:05:09","2025-08-21 09:54:09","Shopee PH - CPS",-,"209397909227264 | 250820BJJKSSV3",12.89,0.15,MP,Pending,,,68a53c21636b041c3d1d79f2,,"39CM LARGE Digital Remote Control with COUNTDOWN & TIMER Alarm Clock","Home & Living","EXISTING | APP","315073500 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554117760,"2025-08-20 11:02:57","2025-08-20 21:41:49","2025-08-21 09:55:48","Shopee PH - CPS",-,"209396508239479 | 250820BH8UQ57Y",1.01,0.01,MP,Pending,,,68a53ae0a6b5bf1bdf425e82,,"Mesh Squish Ball/Squeeze Ball Release Stress Funny Anti-Stress Squishy Grape Relief Ball/E04008","Mom & Baby","EXISTING | APP","413418789 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122605,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",3.78,0.05,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122609,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",3.78,0.05,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122611,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",3.78,0.05,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122614,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",3.78,0.05,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122617,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",3.78,0.05,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554122619,"2025-08-20 10:59:55","2025-08-20 20:07:01","2025-08-21 09:58:48","Shopee PH - CPS",-,"209390820233799 | 250820BBYB72P0",0.26,0.00,MP,Pending,,,68a53a2a014616b1e8e95b70,,"SALEType C Usb Charging Cable with Box Packaging","Mobile & Gadgets","EXISTING | APP","182560314 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554120939,"2025-08-20 10:57:51","2025-08-20 20:32:28","2025-08-21 09:57:53","Shopee PH - CPS",-,"209392348279571 | 250820BDCVF2PQ",0.30,0.00,MP,Pending,,,68a539aedcca24b07d1b8cd9,,"Nail Tools Nutrition Pen Nail Oil Pen Finger Edge Care Pen Exfoliating Nail Polish Repair Nail-LB",Beauty,"EXISTING | APP","1511670565 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554140689,"2025-08-20 10:55:21","2025-08-20 15:53:37","2025-08-21 10:14:00","Shopee PH - CPS",-,"209375617247139 | 250820AWT8GQF0",2.36,0.03,MP,Pending,,,68a53919e3b9acb4fb88182d,,"【 Ultra Thin 】Casing Samsung Note 10 pro 10 plus Clear Case Thickening Plated Cover Silicone Shock Proof Phone Case CCCCA15","Mobile & Gadgets","EXISTING | APP","1501756907 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
554122669,"2025-08-20 10:39:48","2025-08-20 19:52:41","2025-08-21 09:58:49","Shopee PH - CPS",-,"209389961258398 | 250820BB5R133B",5.34,0.06,MP,Pending,,,68a53573d888514fd99be177,,"[Buy1Take1]Tenderoo Baby Rice Essence Shampoo and Body Wash 2in1 Gentle Cleansing Moisturizing","Mom & Baby","EXISTING | APP","1414583152 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554110491,"2025-08-20 10:39:15","2025-08-20 23:31:26","2025-08-21 09:49:48","Shopee PH - CPS",-,"209403086203145 | 250820BQCVXTR8",2.43,0.03,MP,Pending,,,68a53552cc5d79d2e643b13b,,"Hot sale black school shoes for women and men work shoes unisex rubber shoes","Men Shoes","EXISTING | APP","139001792 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554155664,"2025-08-20 10:37:12","2025-08-20 12:38:59","2025-08-21 10:26:57","Shopee PH - CPS",-,"209363938249565 | 250820AJX6HX19",0.86,0.01,MP,Pending,,,68a534d8862774b6424f369f,,"100pcs valentine‘s day flower pouch white&red flower wrapping bag",Stationery,"EXISTING | APP","35130683 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
