Order ID,Sub orderid,Creator username,Creator tag ID,Product Name,SKU,Product ID,Price,Quantity,Shop name,Shop code,Currency,Order Status,Content Type,Content id,Standard commission rate,Commission bonus rate,Creative commission rate,Creator commission reward rate,Estimated commission base,Est. standard commission,Est. commission bonus,Est. creative commission,Est. creator commission reward fee,Actual commission base,Actual standard commission,Actual commission bonus,Actual creative commission,Actual creator commission reward fee,Creator tax,Agency commission,Agency commission bonus,Agency creative commission,Creator agency commission reward fee,Total agency commission,Quantity returned,Quantity refunded,Invitation ID,Agency commission rate,Time order created,Time order delivered,Time Commission Paid,Payment ID,Payment method,Payment account,IVA,ISR,Platform,Attribution type,commission model
580117789100902199,580117789101033271,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mixer Tangan Mini Hand Mixer Portable Pengaduk Kopi Telur Pengaduk Serbaguna Pengocok Telur Baterai Stainless,Not Specified,1729498082724776685,12387,1,jadistore,IDLCUYLLBA,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,12387,186,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 23:04:44,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117683801589153,580117683801720225,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"[SPECIAL LAUNCH NEW SHADES!] Instaperfect Refill Skincover Air Cushion 11 g (Real Skin Buildable Coverage, Transfer-Resistant, SPF 50 PA++++)- Bedak Foundation Muka Tahan lama",C21 L.Petal,1729679736863754619,117616,1,Instaperfect,IDLCCTLLMW,IDR,Processing,Link share,OEM3_OPPO,5,,,,117616,5881,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:55:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117670583043106,"580117670583174178,580117670583239714,580117670583305250,580117670583370786",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Filter bag saringan penjernih air keruh untuk keran filter keran saringan air,Ukuran 10x15,1731708314545063927,9955,4,Raminian Shop,IDLCQTWLBG,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,39820,2192,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:50:20,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117592865343204,580117592865474276,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Finna Sambal Uleg Rendang (Pack),Default,1729591275377363938,10465,1,FINNA FOOD,IDLC4YLLAB,IDR,Processing,Link share,OEM3_OPPO,5,,,,10465,523,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:48:15,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117627817723108,"580117627817985252,580117627818050788",racunbelanjakuyyyy,OEM3_OPPO_PUSH,MMM - COD Botol Sabun Lotion Macaron Mini Travelling Botol Sabun Shampoo Cair Isi 60 Ml Botol Refill Plastik Fliptop Tempat Isi Ulang Portable,ABU,1731643618999109376,3070,2,murahmeriahmallid,IDLCYHLL2G,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,6140,338,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:47:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117627817723108,"580117627817854180,580117627817919716",racunbelanjakuyyyy,OEM3_OPPO_PUSH,MMM - COD Botol Sabun Lotion Macaron Mini Travelling Botol Sabun Shampoo Cair Isi 60 Ml Botol Refill Plastik Fliptop Tempat Isi Ulang Portable,HIJAU,1731643618999109376,3070,2,murahmeriahmallid,IDLCYHLL2G,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,6140,338,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:47:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117556219053115,"580117556219184187,580117556219249723,580117556219315259,580117556219380795",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Lampu Bak Samping Truk 12-24 Volt Model 2 Garis 364,Putih,1731281932640880275,39000,4,Starlakuuuu,IDLCU9LLFR,IDR,Processing,Link share,OEM3_OPPO,5,,,,156000,7800,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:44:00,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117581610976339,580117581611107411,racunbelanjakuyyyy,OEM3_OPPO_PUSH,sepatu anak perempuan kuromi led nyala impor sp118,"ungu, 31",1729810182366921863,117790,1,ESMAD,IDLC4DW24Q,IDR,Processing,Link share,OEM3_OPPO,4.75,,,,117790,5595,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:43:41,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117484149049046,580117484149180118,racunbelanjakuyyyy,OEM2_VIVO_PUSH,"【COD】Earphone Tidur Suara Stereo Level HiFi, Tahan Air iPX5, Mikrofon Internal, ENC Noise Reduction Layar Digital Cerdas Kontrol Sentuh untuk iPhone dan Android",purple,1732177928451032894,33499,1,HQAi tech ind,IDLC9CNLWB2,IDR,Processing,Link share,OEM3_OPPO,5,,,,33499,1675,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:36:05,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117425088595571,580117425088726643,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Bohlam LED Tabung / Lampu Bohalm LED Bulb Cahaya Putih Downlight,20 Watt,1729626796542298637,8959,1,Lampu Bagus,IDLC6FLLPF,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,8959,672,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:31:45,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117392731309678,580117392731571822,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Headboard 20x40 - Pelindung dinding playground tempat bermain anak - pelindung tembok busa - anti benturan - headboard kasur tidur - wall panel headboard foam wallpaper Sudut,"putih, cupcake 20x40",1729701786891027564,27600,1,KiMO Group,IDLCQQLLLN,IDR,Processing,Link share,OEM3_OPPO,4,,,,27600,1104,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:25:03,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117392731309678,"580117392731440750,580117392731506286",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Headboard 20x40 - Pelindung dinding playground tempat bermain anak - pelindung tembok busa - anti benturan - headboard kasur tidur - wall panel headboard foam wallpaper Sudut,"pink, cupcake 20x40",1729701786891027564,27600,2,KiMO Group,IDLCQQLLLN,IDR,Processing,Link share,OEM3_OPPO,4,,,,55200,2208,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:25:03,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117345792460611,580117345792591683,racunbelanjakuyyyy,OEM2_VIVO_PUSH,[ 1KG/500GR/250GR ] Emping Melinjo / Mlinjo / Pedas Manis / Camilan Snack Kiloan Murah Emping Food Cemilan Crispy Asin Keripik Kripik Makanan,1000gr,1731192900282582221,53700,1,SaySoon,IDLCKDYLWED,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,53700,806,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:22:57,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117286577997423,580117286578194031,racunbelanjakuyyyy,OEM3_OPPO_PUSH,HYDRA+ Vivo IQOO Neo 10 - Anti Gores Hydrogel - NOT Tempered - Full,DEPAN+BLKG,1731685509816485370,97008,1,HYDRA PLUS,IDLCG3WWST,IDR,Processing,Link share,OEM3_OPPO,5,,,,97008,4850,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:16:57,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117152606422747,580117152606619355,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Pita Korea / Pita Besar / Pita Jumbo / Long Ribbon / Pita Rambut Besar / Pita HAIRCLIPS / Jepit Rambut Pita Besar / Penjepit Rambut Pita Besar Satin Velvet KODE HAIRCLIPS,GREY LONG JEPIT,1730292335203484901,11750,1,Anisahijabku,IDLCCXLLBJ,IDR,Processing,Link share,OEM3_OPPO,6,,,,11750,705,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117152606422747,580117152606553819,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Pita Korea / Pita Besar / Pita Jumbo / Long Ribbon / Pita Rambut Besar / Pita HAIRCLIPS / Jepit Rambut Pita Besar / Penjepit Rambut Pita Besar Satin Velvet KODE HAIRCLIPS,HITAM LONG JEPIT,1730292335203484901,11750,1,Anisahijabku,IDLCCXLLBJ,IDR,Processing,Link share,OEM3_OPPO,6,,,,11750,705,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117152221857478,580117152222119622,racunbelanjakuyyyy,OEM3_OPPO_PUSH,3 Pasang Kaos Kaki Bayi 3D Motif Animal BABY KINGDOM 0-6 Bulan SNI,Kingdom 3D - BOY,1730302280944223920,10800,1,Baby.Bloom,IDLCC3LWRC,IDR,Processing,Link share,OEM3_OPPO,1,,,,10800,108,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:25,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117152221857478,580117152222054086,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Tempat Makan Bayi Feeding Set 6IN1 LUSTY BUNNY Alat Peralatan Makan Bayi Set LUSTYBUNNY - 1419,Feeding Set Putih,1729876238016940720,25800,1,Baby.Bloom,IDLCC3LWRC,IDR,Processing,Link share,OEM3_OPPO,1,,,,25800,258,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:25,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117152221857478,580117152221988550,racunbelanjakuyyyy,OEM3_OPPO_PUSH,1 lusin celana pop HAMPERS bayi newborn/box celana pop isi 12pc bayi/kado lahiran bayi,Celana Pop Dus,1729772990245930672,33000,1,Baby.Bloom,IDLCC3LWRC,IDR,Processing,Link share,OEM3_OPPO,1,,,,33000,330,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:25,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117150958912724,"580117150959109332,580117150959174868,580117150959240404,580117150959305940,580117150959371476",racunbelanjakuyyyy,OEM2_VIVO_PUSH,ONEFASHIONMALL KK007 Kaos Kaki Stocking Pendek Tipis Transparan Halus Stoking Wanita Dewasa Perempuan Ankel,Kulit,1729464487223789947,11000,5,One Fashion Mall,IDLCJ3LLNL,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,55000,4125,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:08:02,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580117144779654622,580117144779785694,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Plastik Packing Polymailer 30X40 Polymer Polimer Packingan Online Shop Amplop Plastik Packing Olshop WARNA WARNI LDPE GLOSSY 30X40 CM isi 100 pcs,HITAM SEMI GLOSSY,1729632447744739371,22999,1,APEKA Packaging Indonesia,IDLCWEWNNX,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,22999,115,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 22:04:26,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116908592367163,580116908592498235,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Rumput sintetis Swiss tebal 3 cm ukuran 100 cm x 60 cm full hijau,Default,1729625915599455698,76500,1,SALSABILA FLORA,IDLCSYWMTY,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,76500,1913,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:48:06,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116942351075296,580116942351206368,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SIKLE CANVAS BAG TAS SELEMPANG KANVAS SLING BAG CANVAS,"Natural, ZIKLE",1731809695363270507,37999,1,overpassion,IDLCAXLLME,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,37999,2850,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:46:51,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116933883954909,580116933884085981,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Leedoo Sepatu Sneakers Running Model Perekat Sepatu Pria Casual Sepatu Lari Kekinian Putih MC439,"putih, 44",1729638705267509819,129000,1,Leedoo,IDLCPLLLWG,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,129000,3225,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:46:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116857977145289,580116837180475337,racunbelanjakuyyyy,OEM2_VIVO_PUSH,AKRILIK / STAND HOLDER BROSUR ACRYLIC A5/ DISPLAY BROSUR AKRILIK A5,Type T,1729747475815171639,17500,1,Giri Putra,IDLCL6LLW7,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,17500,438,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:42:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116722048075541,580116722048206613,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Kerupuk ikan cap Tenggiri Tunggal kemasan Bal / Amplang Tengiri 700 gram,PANJANG,1730904212796769320,34000,1,Muliasnackofficial,IDLC8WLLCH,IDR,Processing,Link share,OEM3_OPPO,5,,,,34000,1700,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:33:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116664046290232,580116664046486840,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"JDO 1 Lusin (12Pcs) Hanger Kawat Dewasa Anti Karat, Gantungan Baju Dewasa 12 Buah",Default,1731961006166607716,9200,1,JD ORDER,IDLCB2LLT7,IDR,Processing,Link share,OEM3_OPPO,1,,,,9200,92,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:26:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116589241468089,580116589241926841,racunbelanjakuyyyy,OEM3_OPPO_PUSH,(50PCS) Sauce Cup Plastik 35ML Libra | Thinwall Tempat Saus Tomat Sambal Cup Pudding Klip Wadah Plastik Kontainer,LIBRA/WIGO,1729693676948654817,9750,1,Maju 99 Jaya,IDLCG2LHAY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,9750,49,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:23:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116589241468089,580116589241861305,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"(100 PCS) Sendok Makan Warna Putih Spoonix 1 Pack isi 100pcs | Bahan Foodgrade, Tebal dan Kuat Plastik",SENDOK PUTIH,1729693679620885217,13000,1,Maju 99 Jaya,IDLCG2LHAY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,13000,65,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:23:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116589241468089,580116589241795769,racunbelanjakuyyyy,OEM3_OPPO_PUSH,(100 PCS) Dus Kue / Kotak Makan Nasi R8 18cm x 18cm x 7cm Kraft Cokelat (Ketebalan 330gram) Finishing Warna Coklat/Brown Kertas Plastik Bag,BK (100PCS),1729693679830207201,53000,1,Maju 99 Jaya,IDLCG2LHAY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,53000,265,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:23:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116589241468089,"580116589241664697,580116589241730233",racunbelanjakuyyyy,OEM3_OPPO_PUSH,(50 LBR) Plastik OPP Samir Motif “Selamat Menikmati” / Tutup Nasi Plastik Motif Bunga,18x18,1729872508448443105,3750,2,Maju 99 Jaya,IDLCG2LHAY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,7500,38,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:23:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116623652652384,580116623652783456,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Batang Gorden Full Set(50, 60,75,100,125,150,175,200) besi alumunium slot jendela","Batang silver full set, 100cm",1729699519023385432,25650,1,@BATANG GORDEN FUL SET,IDLC4QL2BT,IDR,Processing,Link share,OEM3_OPPO,4.5,,,,25650,1154,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:20:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116581741397601,"580116531970737761,580116531970803297",racunbelanjakuyyyy,OEM3_OPPO_PUSH,REMPEYEK KACANG SUPER RENYAH,Default,1729636126263379510,12328,2,KIRANI SNACK PUSAT OLEH OLEH,IDLCX8LLVX,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,24656,616,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:20:13,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116513298154734,580116513298285806,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Dapat 4 Botol Racun Cicak Raca Herbal Bonus Isolasi Kertas,4 Botol,1729581101438501891,10000,1,PEST CONTROL,IDLCV2LLUH,IDR,Processing,Link share,OEM3_OPPO,12.5,,,,10000,1250,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:16:07,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116485231838792,580116485232035400,racunbelanjakuyyyy,OEM3_OPPO_PUSH,AKSYSHOP DESAYU DRESS MODEL TERBARU ELEGANT KEKINIAN DRESS LEBARAN GAMIS KONDANGAN BAHAN CRINKLE AIRFLOW MIX BORDIR CANTIK,"Army, XXXL",1729933571402206104,127150,1,Aksyshop,IDLC6RWWJR,IDR,Processing,Link share,OEM3_OPPO,5,,,,127150,6358,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:14:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116447775721116,580116447775983260,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Gelang Glow In The Dark Inisial Huruf A-Z Bisa Nyala Gelang Anyam tali Korea 1mm Inisial Manik Nyala Pria Wanita Hitam Bracelets Bracelet,V,1729587586989525880,11333,1,id creation,IDLCNWWL3T,IDR,Processing,Link share,OEM3_OPPO,6.5,,,,11333,737,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:10:08,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116447775721116,580116447775917724,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Gelang Glow In The Dark Inisial Huruf A-Z Bisa Nyala Gelang Anyam tali Korea 1mm Inisial Manik Nyala Pria Wanita Hitam Bracelets Bracelet,R,1729587586989525880,11332,1,id creation,IDLCNWWL3T,IDR,Processing,Link share,OEM3_OPPO,6.5,,,,11332,737,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:10:08,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116447775721116,580116447775852188,racunbelanjakuyyyy,OEM3_OPPO_PUSH,2 PCS GELANG TALI CUSTOM NAMA MANIK DADU HITAM (Ready huruf A-Z) Couple Bracelets Bracelet,Total nama 2 gelang 9-14 huruf,1729419708397357944,11815,1,id creation,IDLCNWWL3T,IDR,Processing,Link share,OEM3_OPPO,6.5,,,,11815,768,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:10:08,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116378998506819,580116378998703427,racunbelanjakuyyyy,OEM3_OPPO_PUSH,【Free Kotak】163PCS Ikat Rambut Set Jepit Rambut Anak Kado Anak Perempuan Set Aksesoris Rambut Anak Hadiah Ulang Tahun Untuk Mainan Anak Perempuan Fashion,158PC+Kotak-Ungu,1731167534506935770,111034,1,ALLONLIE,IDLCB6LB36,IDR,Processing,Link share,OEM3_OPPO,4,,,,111034,4441,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:08:41,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116362411934739,580116362412065811,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Kreain Nature Krim Kolagen Sendi, bahan lembut, perawatan harian yang nyaman",1pcs,1730727316415088200,74000,1,KREAIN NATURE OFFICIALSTORE.ID,IDLCUC2LW3K,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,74000,5550,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 21:07:35,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116289965294876,580116289965557020,racunbelanjakuyyyy,OEM2_VIVO_PUSH,CELANA DALAM WANITA GOLDEN NICK LUSINAN HALUS LEMBUT DAN MURAH HARGA GROSIR GOLDEN NICK 3 VARIAN WARNA POLOS Nyaman Silk Motif Semi,"GELAP / 939, L, PAKET GROSIRAN 12 PCS LEBIH MURAH BANGET",1729680508502313565,102000,1,House Of Underwear,IDLCAJWWNC,IDR,Processing,Link share,OEM3_OPPO,5,,,,102000,5100,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 20:59:01,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116220446344348,580116220446475420,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Glad2Glow Perfect Cover Cushion 03 Custard,Default,1730085162420570090,87650,1,Watsons Indonesia,IDLCGLLLPR,IDR,Cancelled,Link share,OEM3_OPPO,3.75,,,,87650,3287,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 20:57:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580116160056624828,580116160056755900,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Terlaris No. 1 | SHAMPOO & WAX BERRY JOYFUL 1000ML by INCLEEN Auto Care | SABUN CUCI KENDARAAN MOTOR MOBIL,Default,1731907381074626114,13800,1,INCLEEN AutoCare,IDLCKUWE4B,IDR,Processing,Link share,OEM3_OPPO,5,,,,13800,690,,,,,,,,,,,,,,,0,0,0,99,24/08/2025 20:51:10,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
