"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
553929984,,"2025-08-20 15:14:07","2025-08-20 16:28:37","TikTok Shop MY - CPS",-,580062759873775512,1.78,0.08,OEM3_OPPO_PUSH,Pending,,,,,1729607268430350959,"READY STOCK EVA Cute Bear Shoes Home Slipper Flat Shoes Soft Unisex Women Men Kasut Rumah Anti-slip Sandal",1729607267692612207,"Eva Wholesale"
553995520,,"2025-08-20 20:33:03","2025-08-20 21:24:59","TikTok Shop MY - CPS",-,580066135116776971,0.98,0.03,OEM2_VIVO_PUSH,Pending,,,,,1730482345523119553,"Gewang Tenggelam, 1 Keping, Umpan Jig dengan Mata 3D, Tersedia dalam 7G / 10G / 15G / 20G / 30G / 40G, Diperbuat daripada Tuangan Logam, Berkilau, dengan Mata Kail Tajam, Sesuai untuk Memancing",1730482345522464193,AKAKUMA
553996032,,"2025-08-20 20:26:29","2025-08-20 21:25:30","TikTok Shop MY - CPS",-,580066077170631726,0.65,0.01,FTK,Pending,,TTS,MY,OPPO,1730712958136583585,"Topi utk bayi baru lahir 0-6 bulan baby newborn hat",1730712957602596257,"DEQQ BABY HQ"
553996288,,"2025-08-20 20:22:25","2025-08-20 21:25:45","TikTok Shop MY - CPS",-,580065986756314781,2.35,0.12,OEM3_OPPO_PUSH,Pending,,,,,1731547044209657342,"Sepana Soket, Khas oleh Jack, Elektroplating, Anti-karat, Sepana Elektrik, Dipasang kenderaan, Alat Bantu Penyingkiran Tayar, Sesuai untuk Gerudi Elektrik, Berkenaan",1731547044209591806,"Prince's Selection"
553931520,,"2025-08-20 14:45:23","2025-08-20 16:31:11","TikTok Shop MY - CPS",-,580062444180898957,1.87,0.10,OEM3_OPPO_PUSH,Pending,,,,,1729458516533609900,"C.FASHION Women Bracelet Adjustable Korean Fashion Accessories Girl Charm Rhinestone Gift Jewelry Rantai Gelang Tangan Perempuan Wanita Fesyen Aksesori",1729458516533020076,c.fashion.my
553997056,,"2025-08-20 20:11:03","2025-08-20 21:26:43","TikTok Shop MY - CPS",-,580065879843832865,2.27,0.12,OEM3_OPPO_PUSH,Pending,,,,,1729599352985585989,"Sarung telefon 2-dalam-1 untuk OPPO A57, 4G, A57, 5G, sarung kulit mewah dengan filem seramik melengkung",1729599352299096389,"GZTC -2"
553997568,,"2025-08-20 19:58:37","2025-08-20 21:27:39","TikTok Shop MY - CPS",-,580065747620431106,0.43,0.00,OEM2_VIVO_PUSH,Pending,,,,,1730876768800179462,"[1PCS] Botol Kosong Minyak Wangi 3ML Roll on ( RL-T3)",1730876749556253958,"NKH RESOURCES SDN BHD"
553933056,,"2025-08-20 14:04:25","2025-08-20 16:34:23","TikTok Shop MY - CPS",-,580062051256927377,9.83,0.17,FTK,Pending,,TTS,MY,OPPO,1729594288306097022,"Forest Underwear 100% Cotton Boxer Short Selected Colour (1 Pc) OUF0001X",1729594288715893630,"Forest Clothing"
553933568,,"2025-08-20 13:50:15","2025-08-20 16:35:24","TikTok Shop MY - CPS",-,580061854492952314,2.07,0.10,OEM3_OPPO_PUSH,Pending,,,,,1732110620719744142,"Rantai Kunci Mudah Alih, Lampu Suluh, Mini dan Kecil Tambahan, Pelbagai fungsi, Kalis Air, Sesuai untuk Aktiviti Luar, Baharu pada tahun 2025 Keychains Bell",1732110620719678606,"GreenGrain Luggagesik"
553933824,,"2025-08-20 13:44:01","2025-08-20 16:35:54","TikTok Shop MY - CPS",-,580061810769889009,2.48,0.13,OEM3_OPPO_PUSH,Pending,,,,,1732204666384844265,"Sarung Penutup Kunci, Proton SAGA IRIZ Persona Mc2 PREMIUM S 2024, Bahan TPU, Sarung Jauh, Sarung Kunci Persona",1732204666384319977,GJAC
553935616,,"2025-08-20 13:05:14","2025-08-20 16:38:57","TikTok Shop MY - CPS",-,580061354537682283,5.41,0.28,OEM3_OPPO_PUSH,Pending,,,,,1731082120381958102,"Kasut Kasual Wanita, Serbaguna, Bernafas, Tahan Haus, Tapak Lembut, Flat Selesa, Tidak licin, Sesuai untuk Musim Bunga dan Musim Luruh, Ketibaan Baru pada tahun 2025 kasut  cantik  perempuan kasut  baggy  style Casual Shoes Sneakers",1731082120381892566,"Kedai Zhuang Muzi"
553936128,,"2025-08-20 12:56:44","2025-08-20 16:39:26","TikTok Shop MY - CPS",-,580061238322300757,2.84,0.13,OEM3_OPPO_PUSH,Pending,,,,,1732250484322961263,"[Beli 1 Percuma 1] Butiran Hijau, Elak Masalah Perosak [COD]",1732250484322895727,LoyKrathongThaiShop153-MY
553936384,,"2025-08-20 12:53:33","2025-08-20 16:39:46","TikTok Shop MY - CPS",-,580061208992777520,0.69,0.04,FTK,Pending,,TTS,MY,OPPO,1731180761948128775,"Setem Anugerah Guru Sekolah, Warna Merah, Reka Bentuk Setem Pentagram, Menggalakkan Kanak-kanak Mengajar, Dakwat Automatik, Sesuai untuk Kegunaan Keluarga",1731180761948063239,thidheuniu-shop
554001920,,"2025-08-20 18:44:00","2025-08-20 21:33:27","TikTok Shop MY - CPS",-,580064885431829809,0.22,0.01,OEM3_OPPO_PUSH,Pending,,,,,1731902598820956007,"Sarung Telefon, Sarung untuk REALME C55, NARZO N55, Reka Bentuk Kartun Comel, Liputan Penuh, Kalis Jatuh, Sarung Cyberpunk, Bahan TPU, Perlindungan Kamera, Diperbuat daripada Silikon",1731902598820366183,cccccase
554002432,,"2025-08-20 18:30:12","2025-08-20 21:34:25","TikTok Shop MY - CPS",-,580064747876418818,0.35,0.02,OEM3_OPPO_PUSH,Pending,,,,,1731241256158659842,"Set Lengkap Alat, Gadis Merah Jambu, 4 Dalam 1 Sikat Urut Lumba-lumba Kecil, Pengurut Meridian Mata dan Muka",1731241256158594306,"NatureTech Beauty studio"
553543680,,"2025-08-20 06:35:34","2025-08-20 08:55:59","TikTok Shop MY - CPS",-,580057998059538160,2.10,0.01,OEM3_OPPO_PUSH,Pending,,,,,1729664225325516455,"BEG MURAH Ready Stock Malaysia MYFOOYIN woman Backpack travel leather bag handbag shoulder zip bag",1729664215837345447,"sentiasa berjaya.. aminnn"
553937408,,"2025-08-20 12:39:13","2025-08-20 16:41:08","TikTok Shop MY - CPS",-,580061059270936018,5.03,0.21,OEM3_OPPO_PUSH,Pending,,,,,1732035351538664843,"Baju-T Hari Kemerdekaan Malaysia ke-68, Uniseks, Jersi Jaringan Berkualiti Tinggi, Sesuai untuk Muslim, Set Keluarga, Dalam Stok raya ibu anak 2025 kurung burgundy kaftan kedah moden jubah muslimah teal blue juba gamis tren model baru mewah navy",1732035351538009483,"Jersi Sukan Muslim Shop.68"
553544192,,"2025-08-20 05:40:52","2025-08-20 08:57:06","TikTok Shop MY - CPS",-,580057820349826317,2.34,0.12,OEM2_VIVO_PUSH,Pending,,,,,1730950472632665716,"Cecair lilin cat kereta,sesuai untuk calar dan tanda calar ringan,mudah digilap,mengurankan kemunculan abrasi,serasi dengan cat sentuhan,ltem hebat untuk kanderaan anda",1730950339528722036,"Little Stone shop"
554003712,,"2025-08-20 17:57:56","2025-08-20 21:36:36","TikTok Shop MY - CPS",-,580064403250513542,4.42,0.15,OEM2_VIVO_PUSH,Pending,,,,,1729725175502702112,"Kipas Mudah Alih, Reka Bentuk Vatican, Penyaman Udara, Dikuasakan USB, Lampu Malam LED, Fungsi Kabus Air, Keseronokan 3 Dalam 1, Pelembap Udara, Untuk Kegunaan Rumah aircon",1729725175502636576,"Vatican Shop MY"
554003968,,"2025-08-20 17:50:55","2025-08-20 21:37:04","TikTok Shop MY - CPS",-,580064359601046607,2.34,0.12,OEM2_VIVO_PUSH,Pending,,,,,1731650393277564419,"Seluar Dalam Korset Pemanas Pinggang Tinggi Seluar Dalam Pembentuk Rahim Hangat Shapewear",1731650381236176387,"Lady's collection01"
553939456,,"2025-08-20 12:06:28","2025-08-20 16:43:32","TikTok Shop MY - CPS",-,580060730438026726,6.63,0.02,OEM3_OPPO_PUSH,Pending,,,,,1732019358707320131,"PearL WhiTe JAMU JELITA PUTIH MULUS/ FIBER/ PINKY PLUS + FREE shaker",1732019170775762243,"Afeeya Beauty"
554006272,,"2025-08-20 16:47:57","2025-08-20 21:41:07","TikTok Shop MY - CPS",-,580063711866161051,1.41,0.05,OEM2_VIVO_PUSH,Pending,,,,,1730575554796291382,"[LBH] Extra Protection Packaging Double Layer Bubble Wrap Packing Service Bungkus Gelembung - BubbleWrap",1730575594741531958,"LBH Fashion"
554006784,,"2025-08-20 16:35:36","2025-08-20 21:42:04","TikTok Shop MY - CPS",-,580063612545959333,5.14,0.14,OEM3_OPPO_PUSH,Pending,,,,,1731984555235116551,"ASIA-Baggy Jeans Loose Fit Casual Simple Style Denim Seluar Unisex Mini pocket Lelaki Perempuan Plain Unisex (Loose Fit)",1731984424831190535,ASIA-MY
554007296,,"2025-08-20 16:23:16","2025-08-20 21:43:03","TikTok Shop MY - CPS",-,580063476810483477,1.76,0.03,OEM2_VIVO_PUSH,Pending,,,,,1731813660589262717,"Pakaian Seragam Bola Keranjang Sukan, Untuk Kanak-kanak, Ketibaan Baru, Untuk Lelaki dan Perempuan, Lengan Pendek, Pakaian Cepat Kering, Saiz Sederhana dan Besar, Jersi Dua helai, Sesuai untuk 1, 2, 3, 4, 5, 6, 7 Tahun",1731813649754523517,xiangtong
553942272,,"2025-08-20 11:27:20","2025-08-20 16:46:38","TikTok Shop MY - CPS",-,580060317560243495,26.90,0.33,OEM3_OPPO_PUSH,Pending,,,,,1729565529041110116,"Family Pets Makanan Kucing 10KG Protein 28% Chicken Tuna With Milk Kibble Kucing [For Digest & Immune  ]",1729565529041044580,"Legend Pets"
554007808,,"2025-08-20 21:33:36","2025-08-20 21:49:16","TikTok Shop TH (Deeplinkable) - CPS",-,580066876322776171,1.06,0.05,FTK,Pending,,TTS,TH,OPPO,1731590671055291969,"แท่งอายแชโดว์ไล่โทนสีสามสี YZS ลงสีง่าย ติดทนนาน เหมาะสำหรับแต่งหน้าสำหรับทา อายแชโดว์สีส้ม",1731590671055029825,สวยด้วยใจ
553944576,,"2025-08-20 10:50:39","2025-08-20 16:49:30","TikTok Shop MY - CPS",-,580059940946019686,23.34,0.49,OEM3_OPPO_PUSH,Pending,,,,,1731337141549827532,"[2025 New] folding shoe box, free assembly, strong and durable, space-saving storage box",1731336596616742348,Starlight.City
553945344,,"2025-08-20 10:38:50","2025-08-20 16:50:23","TikTok Shop MY - CPS",-,580059793320937331,0.83,0.02,OEM3_OPPO_PUSH,Pending,,,,,1730789945040799043,"Crayon Shin-Chan Phone Holder Kawaii Anime Desktop Ornaments Cartoon Watching TV Phone Holder Cute Doll Decorations Gift",1730790059459970371,"Fashion Kampung"
553946112,,"2025-08-20 10:26:05","2025-08-20 16:51:31","TikTok Shop MY - CPS",-,580059638736062036,9.47,0.43,OEM3_OPPO_PUSH,Pending,,,,,1729572910799095834,"BEZZA Window Trim Chrome Lining Door Belt Moulding 4PCS",1729572905096284186,"LSL AUTO TRADING"
553947136,,"2025-08-20 10:08:37","2025-08-20 16:52:39","TikTok Shop MY - CPS",-,580059489500955712,3.80,0.09,OEM2_VIVO_PUSH,Pending,,,,,1731662821344446099,"Pakaian Musim Panas untuk Lelaki, Kualiti Tinggi, Saiz Besar, Wafel Longgar, Baju-T, Seluar Pendek Bergaya, Set 2 Keping, Tersedia dalam Saiz M-5XL, Bergaya",1731662841065932435,"Sahaja Fashion Gallery"
553948416,,"2025-08-20 09:44:53","2025-08-20 16:54:20","TikTok Shop MY - CPS",-,580059248317007193,2.34,0.12,OEM2_VIVO_PUSH,Pending,,,,,1730913759792367071,"Courier Bag Packing Bag Parcel Bag Express bag Color PP Mailing Polymailer Plastic Packaging",1730882058863805919,"33 Supplies"
553948672,,"2025-08-20 09:40:17","2025-08-20 16:54:41","TikTok Shop MY - CPS",-,580059224773854465,3.31,0.01,OEM2_VIVO_PUSH,Pending,,,,,1730578071964452146,"[G]GMEELAN 2pcs Skincare Set With Sea Buckthorn Gluta Whitening Lazy Cream 30G &Orange Enzymes Exfoliating Brightening Gel 50G",1730578090046227762,GMEELAN.Malaysia
553948928,,"2025-08-20 09:35:50","2025-08-20 16:54:52","TikTok Shop MY - CPS",-,580059166399629028,3.71,0.18,OEM2_VIVO_PUSH,Pending,,,,,1731979570475665060,"[GUEST IN MIND] Salutan Kristal Pembaharuan Kereta Lapisan Perlindungan Cat Kekerasan 9H | Baik Pulih Penuaan Cat & Calar Kereta | Kalis Air & Tahan Kotoran | Pembaharuan Bahagian Plastik | Meningkatkan Kilauan (Sesuai untuk Motosikal/Kereta)",1731979570475402916,VELOZEN-MY-KJ9
553949440,,"2025-08-20 09:25:49","2025-08-20 16:55:38","TikTok Shop MY - CPS",-,580059113716549160,3.53,0.12,OEM2_VIVO_PUSH,Pending,,,,,1732093127821330236,"Kotak Penyah Bau Peti Sejuk – Nyah Bau & Bakteria, Kekalkan Kesegaran, Bersihkan Udara, 3 Aroma Pilihan, Tahan Hingga 3 Bulan",1732092628676675388,SegaSelalu-RY3
553949952,,"2025-08-20 09:17:26","2025-08-20 16:56:09","TikTok Shop MY - CPS",-,580059018057778800,1.69,0.08,OEM3_OPPO_PUSH,Pending,,,,,1731696829171008921,"Lapik Peti Sejuk, 8 Pek, Tikar Kalis Air, Kalis Minyak, dan Boleh Dicuci, Sesuai untuk Rak, Peti Sejuk, Almari dan Laci, 4 Warna Campuran!",1731696829170943385,q2d45ML
553950976,,"2025-08-20 08:56:59","2025-08-20 16:57:24","TikTok Shop MY - CPS",-,580058866920031457,6.63,0.35,OEM3_OPPO_PUSH,Pending,,,,,1731115243152705215,"Choose sugar and sweeteners to create sweet moments easily！",1731115236053845695,"Veim Self operated"
553953024,,"2025-08-20 16:27:49","2025-08-20 17:01:15","TikTok Shop TH (Deeplinkable) - CPS",-,580063545633047817,1.81,0.09,FTK,Pending,,TTS,TH,OPPO,1731465892132456364,"? [อัปเกรดใหม่] T10 LED 12V ไฟหรี่/ไฟเลี้ยว (แพ็ค 4 ชิ้น) | สว่างพิเศษ เสียบใช้ทันที ทนทาน ไม่ต้องดัดแปลง",1731465827537618860,"Shopping Home TH"
554024192,,"2025-08-20 22:57:56","2025-08-21 02:12:22","TikTok Shop ID - CPS",-,580067883309237934,0.10,0.00,DL,Pending,,TTS,ID,OPPO,1731167214738048610,"Benih Sayur Sayuran Benih Seribuan Varian Lengkap",1731167225529534050,"Benih Seribuan"
553960960,,"2025-08-20 12:32:54","2025-08-20 17:12:38","TikTok Shop TH (Deeplinkable) - CPS",-,580061014067283301,3.50,0.06,FTK,Pending,,TTS,TH,OPPO,1730050385689151923,"ริบบิ้นห่อขอบ, ริบบิ้นลูกไม้อบสีทึบ, ริบบิ้นผ้าไหมผ้ากอซ DIY, ริบบิ้นตกแต่ง, เหมาะสำหรับห่อของขวัญ",1730050385689020851,Bluethe
554029056,,"2025-08-20 23:55:05","2025-08-21 02:29:34","TikTok Shop MY - CPS",-,580068511284102887,18.23,0.54,OEM3_OPPO_PUSH,Pending,,,,,1731389261380551978,"Sneakers Putih, untuk Lelaki, Jenama Baru, Sesuai untuk Lelaki dan Remaja, Kasut Putih Kasual Spring Blue Skateboarding Shoes Spring Blue Skateboarding Shoes ukuran  sepatu  lewandowski",1731389261380486442,Lookwangmingyu975214
553966336,,"2025-08-20 09:17:06","2025-08-20 17:19:25","TikTok Shop TH (Deeplinkable) - CPS",-,580059008976324399,1.50,0.08,FTK,Pending,,TTS,TH,OPPO,1731636179662374118,"【ส่วนลด 50% วันนี้เท่านั้น】น้ำยาฆ่ามด ประสิทธิภาพสูง ไล่มด 5 กรัม ฆ่ามดได้ทุกชนิด ออกฤทธิ์เร็ว ปลอดภัยต่อร่างกาย   TN5",1731636179390924006,"Tidy Nest 5"
554031872,,"2025-08-20 22:40:40","2025-08-21 02:34:49","TikTok Shop MY - CPS",-,580067695671739709,2.37,0.08,OEM3_OPPO_PUSH,Pending,,,,,1731264643629483387,"Palazo Plain Cotton Fabric Black,White,Gray,Navy Blue,Random colors Premium Quality - Size:S- M-L-XL-XXL-3XL-4XL-5XL-6XL",1729611495094191483,"RAHMAN APPARELS"
554032384,,"2025-08-20 22:28:16","2025-08-21 02:35:47","TikTok Shop MY - CPS",-,580067524114089883,2.10,0.03,OEM3_OPPO_PUSH,Pending,,,,,1730435108236527313,"40PCS X 8G+- KACANG SHANDONG TIDAK BERKULIT / SHANDONG PEANUTS WITHOUT SHELL",1730435118722942673,"KACANG SI CERDIK"
553901568,,"2025-08-20 11:53:26","2025-08-20 16:03:47","TikTok Shop ID - CPS",-,580060547496511146,0.60,0.03,RAMPUP,Pending,,,,,1729725281056033044,"BABY BIB Celemek Makan Bayi Slaber Silikon Anak Bibs Karakter ELSA STITCH MICKEY MINI Karet Baby Burb Apron Silicon Anti Air Biru Bunda",1729674397279619348,"Little Angel"
554032640,,"2025-08-20 22:22:42","2025-08-21 02:36:16","TikTok Shop MY - CPS",-,580067448384292633,13.05,0.68,OEM3_OPPO_PUSH,Pending,,,,,1731276642170930926,"REMIMPI syampu anti-rambut gugur / syampu pertumbuhan rambut / kawalan minyak dan anti-kelemumur / anti-rambut gugur / anti-kelemumur / 300ml",1731276558889551598,"REMIMPI OFFICAL SHOP"
554035200,,"2025-08-20 21:24:37","2025-08-21 02:40:57","TikTok Shop MY - CPS",-,580066746352895810,1.56,0.05,FTK,Pending,,TTS,MY,OPPO,1729722139761083734,"JASJUS MINUMAN SERBUK DARI INDONESIA / KISUT DRINK",1729722128269673814,"LV BEAUTY SHOP"
554037760,,"2025-08-20 22:08:48","2025-08-21 02:53:22","TikTok Shop TH (Deeplinkable) - CPS",-,580067330144306650,2.46,0.02,FTK,Pending,,TTS,TH,OPPO,1729993412079094128,"สินค้ามาใหม่เข้าเพิ่ม  กางเกงแมวโคราช  รุ่นเชือกรูดปรับเอว  ใช้งานได้จริง ผู้หญิง",1729940849028008304,shopsawadee
553977345,,"2025-08-20 20:12:21","2025-08-20 20:55:58","TikTok Shop ID - CPS",-,580065850886227203,0.95,0.01,FTK_ID_OPPO_PUSH,Pending,,,,,1730086307540862156,"100pcs Mika Plastik TX6 TX7 / Mika Kue Kecil TX6 TX7 / Mika Roti / Mika Bolu",1730086374198379724,"L.Y.N Store"
553979905,,"2025-08-20 19:14:45","2025-08-20 21:00:43","TikTok Shop ID - CPS",-,580065201866049204,5.30,0.15,FTK_ID_XIAOMI_PUSH,Pending,,,,,1730445190734775394,"Via Gallery Celana Jeans High Waist Kulot Wanita Model Terbaru Bahan Premium Tebal Nyaman Standar & Jumbo Snow Blue Panjang 98cm Karet Belakang Kaki Lipat Boyfriend",1730445140847920226,"via galery"
553982465,,"2025-08-20 18:41:03","2025-08-20 21:03:43","TikTok Shop ID - CPS",-,580064863769298104,0.46,0.01,OEM3_OPPO_PUSH,Pending,,,,,1729747827798475935,"Tiktak pilus kencur  20 pcs  Rasa Original Gurih Asin Renyah - 1 Pack Isi 20 Pcs - Food, Cemilan",1729747827816367263,"Abizarsari snack & food"
553982721,,"2025-08-20 18:34:41","2025-08-20 21:04:14","TikTok Shop ID - CPS",-,580064801781220683,2.32,0.06,OEM3_OPPO_PUSH,Pending,,,,,1731806781193356938,"10pcs - 125ml Foil cup kue korean dessert box kotak cup cake kue puding",1729657082122176138,"BAKING TOWN"
553527297,,"2025-08-20 01:40:55","2025-08-20 04:15:23","TikTok Shop MY - CPS",-,580057209133171810,1.30,0.02,OEM3_OPPO_PUSH,Pending,,,,,1729742137060590663,"1666 ( READY STOCK ) WALLET SHORT ZIP PURSE LUXURY KOREA COIN FOLD  PU SLING BAG EU FASHION HOUSE",1729742132709721159,"EU FASHION HOUSE"
553925121,,"2025-08-20 15:59:15","2025-08-20 16:24:29","TikTok Shop MY - CPS",-,580063208565671583,0.99,0.05,OEM3_OPPO_PUSH,Pending,,,,,1731814592260769342,"Sarung Telefon, Sarung Lembut, Untuk OPPO A53 2020 CPH2127 CPH2131 dan OPPO A33 2020 CPH2137, Reka Bentuk Luffy Merah, Sarung Telefon Lutsinar, Bersalut Elektronik, dengan Beg Udara Perlindungan Empat Penjuru, Sesuai untuk Telefon",1731814592260441662,"Pulse Case"
553992193,,"2025-08-20 21:06:23","2025-08-20 21:22:12","TikTok Shop MY - CPS",-,580066517382825051,0.43,0.01,OEM3_OPPO_PUSH,Pending,,,,,1729577847032218634,"Kerongsang Gancu Selendang Sutera, Cincin Fesyen, Aksesori Hijab, Gancu Selendang, untuk Tudung",1729577847032153098,"Forward Forever"
553993729,,"2025-08-20 20:49:10","2025-08-20 21:23:31","TikTok Shop MY - CPS",-,580066314933536606,6.16,0.11,OEM2_VIVO_PUSH,Pending,,,,,1730838647856006666,"READY STOCK EVA Men Outdoor Sneakres Sports Kasut Sukan Lelaki Gym Man Foam COD Mens Shoes",1730838649877136906,"ABU BAKARada"
553993985,,"2025-08-20 20:48:12","2025-08-20 21:23:44","TikTok Shop MY - CPS",-,580066313845441969,3.10,0.05,FTK,Pending,,TTS,MY,OPPO,1731858906621838642,"Baju Muslim, Tema Merdeka Muslim, Jersi, Gaya Viral, Sesuai untuk Pakaian Sukan, Tarikh Sukan: Hari Merdeka, Baju T Muslim",1731858893372359986,Tshirt&happy
