Order ID,Sub orderid,Creator username,Creator tag ID,Product Name,SKU,Product ID,Price,Quantity,Shop name,Shop code,Currency,Order Status,Content Type,Content id,Standard commission rate,Commission bonus rate,Creative commission rate,Creator commission reward rate,Estimated commission base,Est. standard commission,Est. commission bonus,Est. creative commission,Est. creator commission reward fee,Actual commission base,Actual standard commission,Actual commission bonus,Actual creative commission,Actual creator commission reward fee,Creator tax,Agency commission,Agency commission bonus,Agency creative commission,Creator agency commission reward fee,Total agency commission,Quantity returned,Quantity refunded,Invitation ID,Agency commission rate,Time order created,Time order delivered,Time Commission Paid,Payment ID,Payment method,Payment account,IVA,ISR,Platform,Attribution type,commission model
580080789050918789,580080789051180933,racunbelanjakuyyyy,OEM2_VIVO_PUSH,2 Pcs Kaos Distro Atasan Pria Wanita Motif Keren  Semi Katun Atasan Pendek Simple  Nyaman Santai Pasangan Couple Oblong Baju Dewasa Keluarga Pilih Unisex Polos,"hitam-kuningdijon, M ( BB 40-50 kg )",1729670288751494398,50000,1,KaosDistro09,IDLC9KW8CV,IDR,Processing,Link share,OEM3_OPPO,4,,,,50000,2000,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:55:23,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080787738756446,580080787738887518,racunbelanjakuyyyy,OEM3_OPPO_PUSH,【6 Mata coper】ecentio-2L chopper daging 3 in 1 multifungsi 6 Mata pisau dengan 304 Stainless steel Kapasitas besar 2L,Krem,1731998433202112081,148000,1,ecentio Official Shop,IDLCQLLLWS,IDR,Processing,Link share,OEM3_OPPO,3,,,,148000,4440,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:53:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080768602047763,580080768602178835,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"sprei waterproof anti ompol anti geser 180x200, 160x200, 120x200, 200x200","salur pink, 180x200, 2 sarung bantal 1 sarung guling",1730387475139953856,179208,1,MUHAJIRSHOP7,IDLCLDW4M3,IDR,Cancelled,Link share,OEM3_OPPO,4,,,,179208,7168,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:52:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080764250982337,580080764251113409,racunbelanjakuyyyy,OEM2_VIVO_PUSH,"SC-11 Krim Tabir Surya Pemutih | SPF tinggi, ringan & tahanlama, wajah tetap glowing tanpa makeup!",2Pcs,1730789778727667432,67199,1,Sun & Skin II,IDLCLH2LWBR,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,67199,336,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:50:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080702401971634,580080702402102706,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Cairan Pelumas Perawatan V-Belt Van Belt Motor Mobil EXLON - Belt Dressing 300ML - Motorcycle,Exlon - Pelumas Perawatan V-Belt,1731321481066874433,41307,1,Nexilo.Store,IDLC3GLL3S,IDR,Processing,Link share,OEM3_OPPO,5,,,,41307,2065,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:49:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080702617126476,"580080702617323084,580080702617388620",racunbelanjakuyyyy,OEM3_OPPO_PUSH,SEAL PISTON PH65,Default,1731489027738994569,35000,2,SUMBER MAS TEHNIK,IDLCHFHLW8K,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,70000,350,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:48:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080702617126476,580080702617257548,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SEAL PISTON HM1306 MAKITA O RING PISTON JACK HAMMER KW MAKITA HM 1306,Default,1731488990905993097,30000,1,SUMBER MAS TEHNIK,IDLCHFHLW8K,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,30000,150,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:48:36,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080699067630825,580080699067761897,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Deodorant Tawas Spray Paket Isi 6 100ml Atasi Bau Ketiak,Default,1730997613257721028,30000,1,BomaBomi Group,IDLCHBWWL2,IDR,Processing,Link share,OEM3_OPPO,5,,,,30000,1500,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:46:37,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080714361046848,580080714361308992,racunbelanjakuyyyy,OEM3_OPPO_PUSH,NILA GALLERY_ Celana pendek sobek pria dewasa big size non strecth,"Snow hitam, 30",1731378869072594812,90225,1,NILA GALLERY,IDLC2HW28M,IDR,Processing,Link share,OEM3_OPPO,5,,,,90225,4511,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:44:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080658135025441,580080658135156513,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"SC-11 Krim Tabir Surya Pemutih | SPF tinggi, ringan & tahanlama, wajah tetap glowing tanpa makeup!",2Pcs,1730789778727667432,46079,1,Sun & Skin II,IDLCLH2LWBR,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,46079,230,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:43:30,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080661921891503,580080661922088111,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Fashion anak 12Pcs Kaos Dalam Singlet Bayi/Anak Putih dan Warna Cowok Cewek Adem Lembut Murah,"6pcs Warna, XL",1729544414710695993,18000,1,awcollection09,IDLC8NLLQN,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,18000,450,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:40:11,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080661921891503,580080661922022575,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Fashion anak 12pcs/1lusin celana dalam anak laki-laki 1-8 tahun motif karakter kartun,"6PCS, L",1729575886428473401,23500,1,awcollection09,IDLC8NLLQN,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,23500,588,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:40:11,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080583540770743,580080583540901815,racunbelanjakuyyyy,OEM3_OPPO_SMS_88,GKC Heritage Sirup Sample Konsentrat Minuman Semua Varian - HALAL - 60 mL - All Variant Tester Syrup,Butterscotch,1729591772794162166,3999,1,GKC Heritage,IDLCRKWH7S,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,3999,220,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:37:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080606234118008,"580080606234249080,580080606234314616",racunbelanjakuyyyy,OEM3_OPPO_PUSH,BASRENG MENTAH CHILI OIL KEMASAN 1 KG MURAH MERIAN Frozen Food,Default,1731962710529705531,20500,2,lidut snack,IDLCU8VLW2T,IDR,Processing,Link share,OEM3_OPPO,5,,,,41000,2050,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:34:46,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080577129908050,580080577130039122,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Topi Rimbah Gunung untuk Aktivitas Outdoor - 3 Produk Oudoor,Topi rimbah +baff+manset,1730275369849488686,19900,1,BubuFishing,IDLC44LLCG,IDR,Processing,Link share,OEM3_OPPO,3,,,,19900,597,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:33:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080586029696297,580080586029827369,racunbelanjakuyyyy,OEM2_VIVO_PUSH,12 pcs celana Dalam Anak Laki Laki  Motif Gambar / CD Anak Cowok / SIZE S M L XL,"L, Random 3Pcs",1729727683790865830,9723,1,Ofalshop,IDLC29LL7X,IDR,Processing,Link share,OEM3_OPPO,5,,,,9723,486,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:33:18,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080586435758071,580080586435954679,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Tas Selempang Pria  HIGHMORE DIAZ  Premium Waterproof Slingbag Cowok,Default,1731223209087698731,25421,1,Nalaya Style,IDLC96LHMQ,IDR,Processing,Link share,OEM3_OPPO,4.5,,,,25421,1144,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:33:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080586435758071,580080586435889143,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[TERMURAH] DOMPET POLO HITAM COKELAT PRIA ELEGAN Kartu Kulit,Hitam,1730836550741493547,9178,1,Nalaya Style,IDLC96LHMQ,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,9178,321,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:33:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080567705831074,580080567705962146,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Hoodie Zipper Anak Laki Laki Usia 5-15 Tahun Bahan Flecee Model Resleting Motif NEXT Warna Denim Hitam Coksu Maroon Navy Mint Taro,"ZR ANAK NEXT MINT, SIZE L (Usia 9-11 Tahun)",1730918888451770032,46060,1,Deep Cloth,IDLC39LL28,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,46060,1612,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:29:55,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080558372783224,580080558372914296,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Emping Jagung Pedas Manis 1kg Jagung Geprek Pedas Jagung cemet Pedas Manis Gurih Keripik Emping Jagung Pedas Cemilan Crispy Asin,"emping JAGUNG PEDAS, 500gr",1730275826881627323,24999,1,aryaoutfit,IDLCVRWNVM,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,24999,625,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:28:50,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080557032179280,580080557032310352,racunbelanjakuyyyy,OEM2_VIVO_PUSH,SENAR MATOR ORIGINAL WARNA KUNING PANJANG BENANG 3000 YARD SIZE 028,Default,1730052523002201582,100000,1,Ancik jr,IDLCW9WMUL,IDR,Processing,Link share,OEM3_OPPO,4.5,,,,100000,4500,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:28:17,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080538801833968,580080538801965040,racunbelanjakuyyyy,OEM3_OPPO_PUSH,【Ready Stock】Glad2Glow Moisturizer Pomegranate Niacinamide tone cream wajah - Pelembab Mencerahkan Instan&Meratakan Warna Kulit pelembab mencerahkan | day cream mencerahkan wajah moisturizer panthenol pelembab wajah kering dan kusam moisturizing skincare,[40%off] 1pc,1729674794799958306,29250,1,glad2glow.indo,IDLCC4LWDN,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,29250,439,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:26:37,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080469610431769,580080469610562841,racunbelanjakuyyyy,OEM2_VIVO_PUSH,bua akldjgljaldjgl hahhaha pa,Default,1731031394414789894,111,1,Tselection Earphone Unggulan,IDLC7MLUT2,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,111,3,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:25:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080450371815341,580080450371946413,racunbelanjakuyyyy,OEM3_OPPO_PUSH,FJbottle - Botol Minum Tumbler Olahraga Stainless Steel 750ML Dengan Gantungan Free Tas dan Sikat Botol,MINT GREEN,1729606107014072331,128269,1,FJbottle.Indonesia,IDLCFYWYFV,IDR,Processing,Link share,OEM3_OPPO,5,,,,128269,6413,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:21:52,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080344880285276,"580080344880416348,580080344880481884,580080344880547420,580080344880612956",racunbelanjakuyyyy,OEM3_OPPO_PUSH,kamper swallow anti jamur dan bau tidak sedap harga per butir,Default,1731486046282352155,500,4,MIWFANIFAN,IDIDLCBNL76J,IDR,Processing,Link share,OEM3_OPPO,4.25,,,,2000,84,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:10:59,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080318079075481,580080283919942809,racunbelanjakuyyyy,OEM3_OPPO_PUSH,So Easy Stain Remover - OXY BUBUK - OXY Detergent - OXY Clean - Bubuk Deterjen Serbaguna - Laundry - Detergent,Buy 6 + 2 Free,1730190791802848416,28800,1,SoEasyOfficial,IDLCYQLLWT4,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,28800,720,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:05:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080306392827344,580080306392958416,racunbelanjakuyyyy,OEM3_OPPO_PUSH,KEMEJA COUPLE PASANGAN PENDEK TERBARU| UKURAN JUMBO CEKOUT 1 UDAH DAPET 2 viral,"motif mata'ikan, L & L",1729646966213020495,91200,1,RS.Storeee,IDLCW4WT74,IDR,Processing,Link share,OEM3_OPPO,4.5,,,,91200,4104,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:05:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080280607753870,580080280607950478,racunbelanjakuyyyy,OEM3_OPPO_PUSH,HP Flashdisk OTG Dual Drive USB3.0 + Type C 1TB/2TB Rotatable High Speed USB Flash Drive,"Silver, 2TB",1731608423397427106,121874,1,NetCom Store,IDIDLCUHL9WE,IDR,Processing,Link share,OEM3_OPPO,0.75,,,,121874,914,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:04:46,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080280607753870,580080280607884942,racunbelanjakuyyyy,OEM3_OPPO_PUSH,HP Flashdisk OTG Dual Drive USB3.0 + Type C 1TB/2TB Rotatable High Speed USB Flash Drive,"Black, 2TB",1731608423397427106,121875,1,NetCom Store,IDIDLCUHL9WE,IDR,Processing,Link share,OEM3_OPPO,0.75,,,,121875,914,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:04:46,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080256955155649,580080256955286721,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Sabun Mandi Watsons 1L / Body Wash Watsons 1L,Greentea,1730612526689191155,29500,1,Rahma Glosir,IDLCE2LLUM,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,29500,148,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 22:02:11,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080245773666104,580080245773797176,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Pulsa / Mobile Reload IM3 OOREDOO - Rp. 12.000,Default,1729712697490638503,15500,1,Narindo Solusi Telekomunikasi,IDLCLELLNF,IDR,Completed,Link share,OEM3_OPPO,0.5,,,,15500,78,,,,15500,78,,,,,77,,,,77,0,0,0,99,21/08/2025 22:00:57,21/08/2025 22:01:02,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080176572958600,580080154097911688,racunbelanjakuyyyy,OEM3_OPPO_PUSH,GROSIR 1 LUSIN (12PCS) KAOS DALAM ANAK SINGLET ANAK ENJI STABILO BORDIR MURAH,"L, 6 PCS RANDOM",1730023376485254373,22728,1,MEGHANA ID,IDLCS2LLBS,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,22728,568,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:54:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080154636092906,580080154636223978,racunbelanjakuyyyy,OEM3_OPPO_PUSH,[SBY] FITTI Pants XL 40 - Popok Bayi Celana,Default,1731524287281595587,75900,1,Unicharm Official Store,IDLCTWWLE2,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,75900,1139,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:51:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080098825766263,580080098825897335,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Hada Labo Gokujyun Ultimate Moisturizing Face Wash 50g,Default,1729747514010535914,33000,1,Watsons Indonesia,IDLCGLLLPR,IDR,Processing,Link share,OEM3_OPPO,1.25,,,,33000,413,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:51:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080134530631090,"580080134530762162,580080134530827698",racunbelanjakuyyyy,OEM2_VIVO_PUSH,Square rak troli rak dapur rak serbaguna rak susun portable rak dorong 4 tingkat dengan roda,4 SUSUN HITAM+RODA,1729443369945238094,30503,2,BEDOLA,IDLCB2WLGF,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,61005,1526,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:50:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080112972760799,580080112972891871,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Satu set lengkap - Lampu Tidur LED Warna Putih plus Fitting Tempat bohlam,lampu tidur led putih 3w + fitting lampu,1729584274846353982,9225,1,Cahaya Tara,IDLCS4WLWG,IDR,Processing,Link share,OEM3_OPPO,5,,,,9225,461,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:50:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080046247347962,580080046247610106,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Softcase Bening All Type Smartphone Full Lentur,TIPE HP LAIN KECUALI ITEL TEKNO ADVAN NOKIA KOSONG,1729493625769921110,7900,1,mallstoree,IDLCMWWLJD,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,7900,198,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:44:54,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080055019078702,580080055019209774,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mouzza - Rok Plisket Bludru Tanggung 7/8 - Rok Midi Wanita Dewasa - Rok Bludru Velvet Premium Bawahan Formal Nyaman Mewah Kerja Tebal,Hitam,1730141455789688682,46900,1,mouzza daily wear,IDLCDALUCR,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,46900,704,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:44:18,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080034377794719,580080034377991327,racunbelanjakuyyyy,OEM2_VIVO_PUSH,"COD Soes strawberry/coklat/500g/1kgmix rasa/halal Kue Sus Kering lsi soes coklat lumer 1kgr Enak Murah (Cemilan keluarga, cocok untukdewasa dan anak-anak)Chocolate Food /akanan Snack Toples soes coklat Makanan Cokelat",1000g rasa Coklat,1730329175191684123,60340,1,Dunia-Shop,IDLCSHWLWWB,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,60340,905,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:42:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580080034377663647,580080034378056863,racunbelanjakuyyyy,OEM2_VIVO_PUSH,TWS Bluetooth 5.3 Earphones True Wireless Headphones with Mic Button Control Sleep headset Noise Reduction Earhooks Waterproof Headset Led,hitam,1729998778150586863,59000,1,Zero Prime,IDLCNYW7MF,IDR,Processing,Link share,OEM3_OPPO,5,,,,59000,2950,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:42:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580079934411343039,580079934411474111,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Joyko Binder Note A5 B5 TRANSPARENT / Buku Binder A5 B5 Joyko TRANSPARAN Catatan,B5,1729460826561087037,31290,1,Raja Stationery,IDLCJNL2NT,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,31290,156,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:36:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580079991614178431,580079991614309503,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SCARLETT Brightly Ever After Serum - Brightening Serum Mencerahkan Wajah Melembapkan Glowing dan Bebas Kusam dengan Niacinamide dan Phyto Whitening,Default,1729640773727455608,57000,1,Scarlett Whitening,IDLC3LLLWX,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,57000,1425,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:35:53,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580079797013874386,580079797014005458,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Promo Buy 1 Get 2 Parfum Aerum Starboy Eau De Parfume 35ml Wangi Tahan Lama Parfum Cewe Cowok,"Aerum Starboy, PlayerPro",1729628194500085012,21000,1,wadahstore,IDLC9PWLCR,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,21000,1575,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:27:09,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580079652043326473,580079652043457545,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Syahna Kulot Scuba Highwaist Celana Panjang Wanita,"KLT SCUBA MOKA, Uk XXL (BB 80-105 kg)",1730261078748858271,65417,1,Syahna Store,IDLCRVLL4A,IDR,Processing,Link share,OEM3_OPPO,5,,,,65417,3271,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:16:42,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580079638934816130,580079638934947202,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Minyak Zaitun Nutrifresh 100ml // Minyak Nabati Dari Buah Zaitun,Default,1731045834141369474,15591,1,Al-Barru herbal,IDLCYRWWMQ,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,15591,78,,,,,,,,,,,,,,,0,0,0,99,21/08/2025 21:15:34,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
