"Conversion ID","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
547515849,"2025-08-08 23:56:14","2025-08-10 04:42:51","Shopee ID (Media Buyers) - CPS",-,"208367774205095 | 250808APGGT4NF",0.69,0.01,MP,Pending,,,689616b1a96374bf1400f322,,,"PROMO TOILET CLEANER 1 LITER Cairan Pembersih Kamar Mandi WC Toilet Kloset Keramik Setanless Ampuh Angkat Noda Membandel","Perlengkapan Rumah","EXISTING | APP","1326207177 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547516369,"2025-08-08 23:55:25","2025-08-10 04:43:12","Shopee ID (Media Buyers) - CPS",-,"208367725225821 | 250808APF23DSY",0.61,0.01,MP,Pending,,,68959aa8a91f191bc5444358,,,"Kaos kaki panjang anak motif karakter lucu size BAYI PAUD TK SD","Fashion Bayi & Anak","EXISTING | APP","170169297 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547505448,"2025-08-08 23:54:56","2025-08-10 04:37:51","Shopee ID (Media Buyers) - CPS",-,"208367689268856 | 250808APDYSQ65",3.03,0.04,MP,Pending,,,6895852c534c545018bdfb62,,,"Daily Kaftan Rayon Premium by Batik A W Home Dress Kaftan Simple Jumbo Ld 170 cm Busui Daster Kaftan","Fashion Muslim","EXISTING | APP","251981231 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547505444,"2025-08-08 23:54:56","2025-08-10 04:37:50","Shopee ID (Media Buyers) - CPS",-,"208367689268856 | 250808APDYSQ65",3.03,0.04,MP,Pending,,,6895852c534c545018bdfb62,,,"Daily Kaftan Rayon Premium by Batik A W Home Dress Kaftan Simple Jumbo Ld 170 cm Busui Daster Kaftan","Fashion Muslim","EXISTING | APP","251981231 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547516890,"2025-08-08 23:54:50","2025-08-10 04:43:31","Shopee ID (Media Buyers) - CPS",-,"208367690209467 | 250808APE0PHKY",3.49,0.05,MP,Pending,,,6895f34e1dc9aabcf8fae0ff,,,"link CO live sale 1 kilo 50-55-100k","Perlengkapan Rumah","EXISTING | APP","306405054 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517136,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",1.29,0.02,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"[8.8 GLOW DEALS: BUY MORE SAVE MORE!] WARDAH Micellar Water All Series - Perfect Bright, Calm and Soothe Nature Daily, Acnederm,","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517132,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",1.52,0.02,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"WARDAH Nature Daily Mineral+ Clarifying Facial Foam - Facial Wash Untuk Membersihkan Debu dan Minyak - Dilengkapi CarboActiv - M","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517130,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",1.75,0.02,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"WARDAH Acnederm Pore Blackhead Balm 20 g - Pembersih Komedo dengan Tea Tree Oil - Menghambat Bakteri Jerawat dan Mencerahkan Kul","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517125,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",1.70,0.02,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"[8.8 DEALS: BUY MORE SAVE MORE] WARDAH Lightening Matte Powder 20 g - Bedak Tabur dengan Smooth-Matte Finish yang Diformulasikan","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517121,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",1.77,0.02,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"[8.8 GLOW DEALS: BUY MORE SAVE MORE!] WARDAH UV Shield Hydrating Sunscreen All Series - SPF 35 SPF 50 - Skincare","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517117,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8Q",4.81,0.07,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"[Pre-Order] [8.8 GLOW DEALS: CHOOSE YOUR MOIST BASED ON SKIN TYPE FREE Keychain] WARDAH Gel Moisturizer Series 30 g - Collagen M","Perawatan & Kecantikan","EXISTING | APP","59763733 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517115,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8R",3.41,0.05,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"MAYBELLINE OFFICIAL Fit Me Matte + Poreless 16 Jam Oil Control Compact Powder SPF 32 PA+++ Make Up Bedak Padat bebas minyak taha","Perawatan & Kecantikan","EXISTING | APP","62582411 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517111,"2025-08-08 23:54:36","2025-08-10 04:43:40","Shopee ID (Media Buyers) - CPS",-,"208367677229277 | 250808APDMAH8R",4.43,0.06,MP,Pending,,,6895dfe14c48a14ca01064c0,,,"Maybelline Superstay Matte Ink Liquid Long Lasting Waterproof Matte Lipstick Lipcream Make Up Transferproof Tahan 16 Jam Vinyl I","Perawatan & Kecantikan","EXISTING | APP","62582411 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517336,"2025-08-08 23:54:20","2025-08-10 04:43:49","Shopee ID (Media Buyers) - CPS",-,"208367660241479 | 250808APD4469R",3.43,0.05,MP,Pending,,,6895d2845d89ffbd2defb32d,,,"celana kerja wanita pinggang karet higwaist jumbo","Pakaian Wanita","EXISTING | APP","315390709 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517351,"2025-08-08 23:54:19","2025-08-10 04:43:50","Shopee ID (Media Buyers) - CPS",-,"208367658280037 | 250808APD28CAW",2.21,0.03,MP,Pending,,,6895c7977fe05a5e68d9fed3,,,"Terbaru Couple Batik Ayah dan Anak Laki laki || Kemeja Batik Pria Dewasa dan Anak Laki laki Modern Terbaru Warna Ice Blue","Fashion Bayi & Anak","EXISTING | APP","203019163 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517348,"2025-08-08 23:54:19","2025-08-10 04:43:50","Shopee ID (Media Buyers) - CPS",-,"208367658280037 | 250808APD28CAW",1.84,0.03,MP,Pending,,,6895c7977fe05a5e68d9fed3,,,"Terbaru Couple Batik Ayah dan Anak Laki laki || Kemeja Batik Pria Dewasa dan Anak Laki laki Modern Terbaru Warna Ice Blue","Fashion Bayi & Anak","EXISTING | APP","203019163 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517366,"2025-08-08 23:54:16","2025-08-10 04:43:51","Shopee ID (Media Buyers) - CPS",-,"208367656241790 | 250808APD0A2SK",1.04,0.01,MP,Pending,,,68961b7306c3741d4b1bd36a,,,"DISKON !! Kemeja Rayon Viscose Oversize Wanita Pantai Motif Full Print Hawaii","Pakaian Wanita","EXISTING | APP","1024259708 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547235857,"2025-08-08 23:54:13","2025-08-10 01:35:01","Shopee PH - CPS",-,"208367646260510 | 250808APCPSJDQ",1.75,0.02,MP,Pending,,,6895d24fe4b80e5a3aeea214,,,"Colgate Optic White Whitening Toothpaste Purple, Color-Corrects Yellow Tones* 100g",Health,"EXISTING | APP","1029353901 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517539,"2025-08-08 23:54:02","2025-08-10 04:43:58","Shopee ID (Media Buyers) - CPS",-,"208367641259135 | 250808APCJ0MUW",2.60,0.04,MP,Pending,,,6895920451734f1c5595de07,,,"CREAMBATH CULTUSIA ALL VARIANT 1000ml","Perawatan & Kecantikan","EXISTING | APP","19460626 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517536,"2025-08-08 23:54:02","2025-08-10 04:43:58","Shopee ID (Media Buyers) - CPS",-,"208367641259135 | 250808APCJ0MUW",2.60,0.04,MP,Pending,,,6895920451734f1c5595de07,,,"CREAMBATH CULTUSIA ALL VARIANT 1000ml","Perawatan & Kecantikan","EXISTING | APP","19460626 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547235888,"2025-08-08 23:53:54","2025-08-10 01:35:03","Shopee PH - CPS",-,"208367633286366 | 250808APCADD2N",0.16,0.00,MP,Pending,,,689498daad78141d2f4947d3,,,"【E.five】 Little Fresh Tattoo Sticker Ins Style Semi Permanent Cute Finger Tattoo Sticker E","Fashion Accessories","EXISTING | APP","169819176 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517860,"2025-08-08 23:53:35","2025-08-10 04:44:12","Shopee ID (Media Buyers) - CPS",-,"208367615279758 | 250808APBS7Y5F",0.78,0.01,MP,Pending,,,6895d6528f9ec7be07264637,,,"Bubble Wrap","Buku & Alat Tulis","EXISTING | APP","224521362 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517857,"2025-08-08 23:53:35","2025-08-10 04:44:12","Shopee ID (Media Buyers) - CPS",-,"208367615279758 | 250808APBS7Y5F",15.68,0.22,MP,Pending,,,6895d6528f9ec7be07264637,,,"JNE JTR Promo Lemari Plastik Motif Rotan Susun 4 Besar (JUMBO BUKAN MINI) Muat Banyak Kargo","Perlengkapan Rumah","EXISTING | APP","224521362 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547516903,"2025-08-08 23:51:52","2025-08-10 04:43:32","Shopee ID (Media Buyers) - CPS",-,"208367512290527 | 250808AP8Q19HH",5.95,0.08,MP,Pending,,,689604c4e4363fbdf13a1f9a,,,"Kitleler Sepatu Sneakers Pria Model Terbaru Sepatu Sneakers Pria Kualitas Import Modis Kekinian","Sepatu Pria","EXISTING | APP","35353578 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517346,"2025-08-08 23:51:17","2025-08-10 04:43:50","Shopee ID (Media Buyers) - CPS",-,"208367470264364 | 250808AP7EXEDW",1.37,0.02,MP,Pending,,,6891f156047b129b609d1d8d,,,"manset tangan anak sekolah murah SD SMP SMA","Fashion Muslim","EXISTING | APP","8856010 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517345,"2025-08-08 23:51:17","2025-08-10 04:43:49","Shopee ID (Media Buyers) - CPS",-,"208367470264364 | 250808AP7EXEDX",1.33,0.02,MP,Pending,,,6891f156047b129b609d1d8d,,,"(3 Pasang) Kaos Kaki Sekolah Premium Putih Telapak Hitam SD/SMP/SMA","Fashion Bayi & Anak","EXISTING | APP","1022374077 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517342,"2025-08-08 23:51:17","2025-08-10 04:43:49","Shopee ID (Media Buyers) - CPS",-,"208367470264364 | 250808AP7EXEDY",1.19,0.02,MP,Pending,,,6891f156047b129b609d1d8d,,,"Kaos Kaki Anak Diatas Lutut Bahan Stoking","Fashion Bayi & Anak","EXISTING | APP","962864146 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517439,"2025-08-08 23:51:06","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367466243398 | 250808AP7B3YD9",2.67,0.04,MP,Pending,,,6895ca9815e390afe174533d,,,"[READY STOCK]Gloow&be Glass Skin Sunscreen Hybrid Glowing Finish","Perawatan & Kecantikan","EXISTING | APP","1292772191 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517462,"2025-08-08 23:51:05","2025-08-10 04:43:55","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",2.26,0.03,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Kugel Mata Bor Hole Saw Kaca KUGEL Diamond Core For Glass HARGA 1 BIJI","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517459,"2025-08-08 23:51:05","2025-08-10 04:43:55","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",0.91,0.01,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Kugel Mata Bor Hole Saw Kaca KUGEL Diamond Core For Glass HARGA 1 BIJI","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517458,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",0.91,0.01,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Kugel 8MM Mata Bor Hole Saw Kaca KUGEL Diamond Core For Glass 8MM","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517455,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",1.84,0.03,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Hole Saw 30mm HSS Holesaw Besi 30 mm Mata Bor 30mm Kugel","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517453,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YM",7.28,0.10,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"KUGEL HOLE SAW BESI H.S.S 19 mm - MATA BOR BESI HSS ORIGINAL !!!","Perlengkapan Rumah","EXISTING | APP","302690735 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517452,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",2.67,0.04,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Hole Saw 20mm Hss Kugel Mata Bor Lobang 20mm","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517449,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",3.94,0.06,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Kugel Mata Bor Hole Saw Kaca KUGEL Diamond Core For Glass HARGA 1 BIJI","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547517446,"2025-08-08 23:51:05","2025-08-10 04:43:54","Shopee ID (Media Buyers) - CPS",-,"208367464282263 | 250808AP7983YN",2.80,0.04,MP,Pending,,,689619964a47ffbeeb7cfe63,,,"Kugel Mata Bor Hole Saw Kaca KUGEL Diamond Core For Glass HARGA 1 BIJI","Perlengkapan Rumah","EXISTING | APP","92980361 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518290,"2025-08-08 23:49:28","2025-08-10 04:44:30","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",0.59,0.01,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"BAMBOO SUSHI-MAT (tikar menggulung sushi)","Perlengkapan Rumah","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518288,"2025-08-08 23:49:28","2025-08-10 04:44:30","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",1.35,0.02,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Del Monte Extra Hot Chili Sauce 1kg","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518286,"2025-08-08 23:49:28","2025-08-10 04:44:30","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",1.13,0.02,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Minyak Wijen 100ml","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518283,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",1.83,0.03,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Sushi Nori 25g (10 Lembar)","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518280,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",0.97,0.01,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Del Monte Ketchup Saus Tomat 1kg","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518278,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",1.29,0.02,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"MC LEWIS mayones original 1kg","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518275,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",0.16,0.00,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"SUMPIT ( 1 PACK ISI 20 PASANG )","Perlengkapan Rumah","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518272,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",0.59,0.01,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Del Monte Korean BBQ Sauce 250g","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518269,"2025-08-08 23:49:28","2025-08-10 04:44:29","Shopee ID (Media Buyers) - CPS",-,"208367361269129 | 250808AP470027",0.92,0.01,MP,Pending,,,6895fe1a05aef41f0ce6e092,,,"Mc Lewis Saus Keju 250g","Makanan & Minuman","EXISTING | APP","593933693 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
547518446,"2025-08-08 23:49:10","2025-08-10 04:44:36","Shopee ID (Media Buyers) - CPS",-,"208367350293672 | 250808AP3VHAJH",10.00,0.14,MP,Pending,,,6895f628e01a16b202b671ca,,,"[DIJAMIN ORIGINAL PASTI ASLI] ABOVEBOARD FULL PATHWAY RADIANCE SERUM 20ml","Perawatan & Kecantikan","EXISTING | APP","62313790 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
