"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
556186582,"2025-08-20 18:29:15","2025-08-24 00:54:28","2025-08-25 10:49:10","Shopee PH - CPS",-,"209667268258804 | 250824KDE4K6AN",1.04,0.01,MP,Pending,,,68a5a37928331c1bceacf9fb,,,"2-18pcs Set Korean Fashion Anti-glare Buckle Brooch Fixed Clothes Dress Trouser Waist Change Small Waist Buckle Multi-piece Broo","Fashion Accessories","EXISTING | APP","962280266 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
556166508,"2025-08-20 17:26:54","2025-08-24 12:49:15","2025-08-25 10:32:04","Shopee PH - CPS",-,"209710155240886 | 250824MNC8T3WH",2.27,0.03,MP,Pending,,,68a594ddecd3f05e7fbb4c5a,,,"LIP SERUM - LUSH TINT Color Adaptive with SPF 15, PEPTIDE, ceramide, jojoba oil and castor oil.",Beauty,"EXISTING | APP","1427725214 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556120421,"2025-08-20 17:03:53","2025-08-24 23:53:28","2025-08-25 09:52:53","Shopee PH - CPS",-,"209750008214410 | 250824NTFYJ86N",1.17,0.01,MP,Pending,,,68a58f798de40affe0abd2cc,,,"Mumu 8030 Thai Fashion Embroidery Nylon Women Shoulder Bag Versatile Girls Kili Kili Bags Students","Women Bags","EXISTING | APP","19100527 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556120425,"2025-08-20 17:03:53","2025-08-24 23:53:28","2025-08-25 09:52:53","Shopee PH - CPS",-,"209750008214410 | 250824NTFYJ86N",1.17,0.01,MP,Pending,,,68a58f798de40affe0abd2cc,,,"Mumu 8030 Thai Fashion Embroidery Nylon Women Shoulder Bag Versatile Girls Kili Kili Bags Students","Women Bags","EXISTING | APP","19100527 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556168196,"2025-08-20 15:27:08","2025-08-24 12:30:10","2025-08-25 10:33:39","Shopee PH - CPS",-,"209709010271481 | 250824MMA4VD0C",23.45,0.28,MP,Pending,,,68a578cbe2d5b669164f3414,,,"Centrix BUY 1 TAKE 1 STAND FAN DESK FAN PER PC 16 Inches Industrial 1666B+1633B","Home Appliances","EXISTING | APP","1094339001 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556181498,"2025-08-20 15:04:08","2025-08-24 07:43:56","2025-08-25 10:44:19","Shopee PH - CPS",-,"209691836298492 | 250824M4AAG2FM",4.92,0.06,MP,Pending,,,68a57367f23cf4cbcbf10512,,,"Multifunction Car Anti-Slip Mat with Universal Phone Holder, Dashboard Pad with Parking Number Plate",Automobiles,"EXISTING | APP","1571712052 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
556181503,"2025-08-20 15:04:08","2025-08-24 07:43:56","2025-08-25 10:44:19","Shopee PH - CPS",-,"209691836298491 | 250824M4AAG2FK",1.40,0.02,MP,Pending,,,68a57367f23cf4cbcbf10512,,,"HONU Couple Sandals Clog Classic Sandals Unisex Shoes For Men Women Slippers Multiple Colour","Men Shoes","EXISTING | APP","1078127499 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556168098,"2025-08-20 12:36:53","2025-08-24 12:31:10","2025-08-25 10:33:35","Shopee PH - CPS",-,"209709071294943 | 250824MMBY2R6T",4.35,0.05,MP,Pending,,,68a550e5ab621db11bdfc42d,,,"【COD】Buckle Back Strap Mid Heel Pumps Elegant Sandals With Heels For Women Korean #WL666","Women Shoes","EXISTING | APP","813265000 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
556165450,"2025-08-20 12:32:19","2025-08-24 13:05:36","2025-08-25 10:31:16","Shopee PH - CPS",-,"209711135289218 | 250824MP9FENHY",6.55,0.08,MP,Pending,,,68a54fd2ea3d265fbd1377bd,,,"THAILAND/JAPAN BEST QUALITY MO NENG BATTERY 2.5L 3L 4L 5L 5A 6.5L 12N7L YTX7L 7V 7A 12N9 YTX9",Motorcycles,"EXISTING | APP","1451201106 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556143468,"2025-08-20 11:10:58","2025-08-24 18:46:26","2025-08-25 10:11:56","Shopee PH - CPS",-,"209731586286058 | 250824N9AY1HBG",2.85,0.03,MP,Pending,,,68a53cc1ab621db11ba567dd,,,"Mugwort Mud Film Rod Deep Cleaning Gentle Blackhead Repair Facial Treatment Application Mask 40G",Beauty,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
556178765,"2025-08-20 10:29:59","2025-08-24 09:07:30","2025-08-25 10:41:48","Shopee PH - CPS",-,"209696850242978 | 250824M8YR5U5Y",21.13,0.25,MP,Pending,,,68a533269cefdc5fbda6692a,,,"1101@FUEL TANK/GAS TANK HEAVY DUTY RED FOR  TMX125  BLACK RED BLUE",Motorcycles,"EXISTING | APP","1500594958 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556139380,"2025-08-20 09:37:56","2025-08-24 19:37:32","2025-08-25 10:08:22","Shopee PH - CPS",-,"209734651285289 | 250824NC6A1WNH",31.49,0.38,MP,Pending,,,68a526f4a37262d21ea9bb00,,,"15M/10M LED Bulb String Lights Yellow Light Cafe Lights Outdoor Garden Lights Dimmable Waterproof Patio String Light","Home & Living","EXISTING | APP","873021294 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
556146074,"2025-08-20 09:33:40","2025-08-24 18:12:16","2025-08-25 10:14:14","Shopee PH - CPS",-,"209729529268086 | 250824N7DNACVM",2.65,0.03,MP,Pending,,,68a525f303327cc18706580f,,,"ROASTED ALMOND AVAILBLE (1KG,500grms,250grms)","Food & Beverage","EXISTING | APP","88921207 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556146077,"2025-08-20 09:33:40","2025-08-24 18:12:16","2025-08-25 10:14:14","Shopee PH - CPS",-,"209729529268086 | 250824N7DNACVM",2.57,0.03,MP,Pending,,,68a525f303327cc18706580f,,,"WHITE BEANS Available (1kg,500,250g)","Food & Beverage","EXISTING | APP","88921207 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556146079,"2025-08-20 09:33:40","2025-08-24 18:12:16","2025-08-25 10:14:14","Shopee PH - CPS",-,"209729529268086 | 250824N7DNACVM",0.62,0.01,MP,Pending,,,68a525f303327cc18706580f,,,"remove dent OXALIC (250g,500g,1kg) Available","Home & Living","EXISTING | APP","88921207 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556146082,"2025-08-20 09:33:40","2025-08-24 18:12:16","2025-08-25 10:14:14","Shopee PH - CPS",-,"209729529268086 | 250824N7DNACVM",2.83,0.03,MP,Pending,,,68a525f303327cc18706580f,,,"RED BEANS/kidney beans good quality Available (1kg/500g/250g)","Food & Beverage","EXISTING | APP","88921207 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556147572,"2025-08-20 08:37:09","2025-08-24 17:51:13","2025-08-25 10:15:25","Shopee PH - CPS",-,"209728273295324 | 250824N687H2GS",19.73,0.24,MP,Pending,,,68a518b39ffe24cdbdfec01b,,,"Garment ironing machine vertical home hand-held steam iron clothes steamer electric steam iron","Home Appliances","EXISTING | APP","540306505 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556181450,"2025-08-20 07:12:43","2025-08-24 07:45:37","2025-08-25 10:44:17","Shopee PH - CPS",-,"209691938218948 | 250824M4DBPKJA",1.84,0.02,MP,Pending,,,68a504ea681bac1c4141c916,,,"【BUY 2 TAKE 1】Vitamin C Toner 500ml Intensive Whitening Essence Toner to Fade Spots & Acne Marks",Beauty,"EXISTING | APP","1130370513 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556181452,"2025-08-20 07:12:43","2025-08-24 07:45:37","2025-08-25 10:44:17","Shopee PH - CPS",-,"209691938218948 | 250824M4DBPKJA",0.00,0.00,MP,Pending,,,68a504ea681bac1c4141c916,,,"Original!  Snail Natural Essence Moisturizing Facial Mask 25ml",Beauty,"EXISTING | APP","1130370513 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556181440,"2025-08-20 00:05:20","2025-08-24 07:45:46","2025-08-25 10:44:17","Shopee PH - CPS",-,"209691946217752 | 250824M4DKAH0D",3.35,0.04,MP,Pending,,,68a4a0c00cde6b507f74da00,,,"1kg Aozi Organic Dog Dry Food All Stages Adult Puppy Hypoallergenic Formula Lamb Apple Adult Puppy",Pets,"EXISTING | APP","1015115295 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556178173,"2025-08-19 23:03:55","2025-08-24 09:35:27","2025-08-25 10:41:17","Shopee PH - CPS",-,"209698520267812 | 250824MAHGTNW0",30.50,0.17,MP,Pending,,,68a49259e0bda368e5190524,,,"V380 PRO Q19 Plus Dual Lens HD 1080P Siren Alarm Smart CCTV Camera Bulb Wireless Wifi Camera","Cameras & Drones","EXISTING | APP","1053564743 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556180191,"2025-08-19 21:48:25","2025-08-24 08:25:51","2025-08-25 10:43:13","Shopee PH - CPS",-,"209694351200915 | 250824M6N8W1DU",1.58,0.02,MP,Pending,,,68a480a7aef8bce1897e335e,,,"BUY 1 TAKE 1 Ariana Grande Body mist 236ml",Beauty,"EXISTING | APP","45615865 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556179062,"2025-08-19 19:11:29","2025-08-24 09:04:11","2025-08-25 10:42:06","Shopee PH - CPS",-,"209696651213595 | 250824M8STC0EE",1.77,0.02,MP,Pending,,,68a45be0553c40987994d253,,,"5PCS Super HERO Toys Contents spiderman iron man And captain america AVENGER MARVEL SUPERHERO","Hobbies & Collections","EXISTING | APP","540350240 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556185493,"2025-08-19 18:52:44","2025-08-24 01:42:59","2025-08-25 10:48:20","Shopee PH - CPS",-,"209670179241933 | 250824KG4VQJHS",2.73,0.03,MP,Pending,,,68a4577c167ca7d409c7bc27,,,"Tiny Buds After Shots Soothing Gel","Mom & Baby","EXISTING | APP","18520495 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556185496,"2025-08-19 18:52:44","2025-08-24 01:42:59","2025-08-25 10:48:20","Shopee PH - CPS",-,"209670179241933 | 250824KG4VQJHS",1.59,0.02,MP,Pending,,,68a4577c167ca7d409c7bc27,,,"Tiny Remedies Mini After Bites and Mini In a Rush Set | Formerly Mini In A Rash Nappy Cream","Mom & Baby","EXISTING | APP","18520495 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556139597,"2025-08-19 18:38:35","2025-08-24 19:35:30","2025-08-25 10:08:31","Shopee PH - CPS",-,"209734530232960 | 250824NC2PKQHM",1.27,0.02,MP,Pending,,,68a45423bbf06baf807577ac,,,"1Pair Bike Handlebar Conversion Shim 25.4 to 31.8mm Aperture Adjust Adapter Bicycle Bar Stem Reducer","Sports & Outdoors","EXISTING | APP","930734223 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556163404,"2025-08-19 18:23:17","2025-08-24 13:34:53","2025-08-25 10:29:35","Shopee PH - CPS",-,"209712892285047 | 250824MQWU23A0",1.17,0.01,MP,Pending,,,68a45095c0a4e6c2fbb1d45c,,,"POND's Bright Serum Day Cream Detox Skin Moisturizer and Face Cream for Oily Face 7g",Beauty,"EXISTING | APP","70592176 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556153647,"2025-08-19 18:13:09","2025-08-24 16:14:28","2025-08-25 10:21:18","Shopee PH - CPS",-,"209722461263748 | 250824N0U0R7T9",1.13,0.01,MP,Pending,,,68a44e350cde6b3c3bd85cef,,,"【10pcs】Square Tin Foil Tray Rectangular Baking Tin Foil Pot Aluminum Tray Pan With Plastic Cover","Home & Living","EXISTING | APP","977810298 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556153651,"2025-08-19 18:13:09","2025-08-24 16:14:28","2025-08-25 10:21:18","Shopee PH - CPS",-,"209722461263747 | 250824N0U0R7T8",2.28,0.03,MP,Pending,,,68a44e350cde6b3c3bd85cef,,,"Mixing bowl for baking set 316 stainless steel mixer salad bowl cooking basin food storage container","Home & Living","EXISTING | APP","1045441918 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556186628,"2025-08-19 17:05:11","2025-08-24 00:03:50","2025-08-25 10:49:12","Shopee PH - CPS",-,"209664230238736 | 250824KAKK9XKM",0.69,0.01,MP,Pending,,,68a43e455c6421c30aa61ed4,,,"8.8 sale 2pcs Mio soul i 125 Mini driving light bracket",Motorcycles,"EXISTING | APP","568340626 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556176182,"2025-08-19 16:23:08","2025-08-24 10:29:33","2025-08-25 10:39:40","Shopee PH - CPS",-,"209701773229219 | 250824MDJF3AQ8",2.71,0.03,MP,Pending,,,68a4346c9cefdc33b9da92a7,,,"4PCS Badminton Racket Alloy Badminton Set Ultra Light Durable Adult/Kids Sports Training Badminton","Sports & Outdoors","EXISTING | APP","711634828 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556165381,"2025-08-19 14:38:08","2025-08-24 13:14:01","2025-08-25 10:31:13","Shopee PH - CPS",-,"209711641206731 | 250824MPRHWXYM",0.51,0.01,MP,Pending,,,68a41bd0b3959ec9db63442b,,,"1Pc MTB Bike Bicycle Rear Gear Mech Derailleur Hanger Dropout Convertor Adapter D-51","Sports & Outdoors","EXISTING | APP","59260436 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
556160373,"2025-08-19 14:33:32","2025-08-24 14:33:42","2025-08-25 10:26:56","Shopee PH - CPS",-,"209716422277881 | 250824MU71GMHT",3.40,0.04,MP,Pending,,,68a41abc057db7ba8bbc010d,,,"ENROFLOX 10 TABLETS (BANIG)",Pets,"EXISTING | APP","1483138355 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
