Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,966,Shopee ID NON KOL,209321495230123,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Perlengkapan Rumah,2508209BD9QTE5_p-i.6037190.29653595641_241075188551_Perkakas,9999.0,1,9999.0,140.00,194923365,108007,--,ERROR,3,2025-08-20 22:13:07,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=9999&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=140&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321486207568,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Perawatan & Kecantikan,2508209BD147W8_p-i.38581860.1769080180_2945600145_Kosmetik+Wajah,60750.0,1,60750.0,851.00,194923368,108007,--,ERROR,3,2025-08-20 22:02:27,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=60750&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=851&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321485202461,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Sepeda Motor,2508209BD05UY2_p-i.1275042761.24342444229_177020116909_Rantai+Transmisi+%26+Kopling,2516.0,1,2516.0,35.00,194923374,108007,--,ERROR,3,2025-08-20 22:03:27,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=2516&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=35&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321485202461,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Sepeda Motor,2508209BD05UY2_p-i.1275042761.25493624569_198391812024_Rantai+Transmisi+%26+Kopling,127571.0,1,127571.0,1786.00,194923375,108007,--,ERROR,3,2025-08-20 22:02:48,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=127571&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1786&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321485202461,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Sepeda Motor,2508209BD05UY2_p-i.1275042761.26481743880_108642020596_Sistem+Pengereman,12778.0,1,12778.0,179.00,194923371,108007,--,ERROR,3,2025-08-20 22:02:48,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=12778&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=179&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321485202461,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Sepeda Motor,2508209BD05UY2_p-i.1275042761.27928086573_257772580521_Pengapian+%26+Suku+Cadang+Mesin,5760.0,1,5760.0,81.00,194923372,108007,--,ERROR,3,2025-08-20 22:04:23,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=5760&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=81&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321485202461,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:51:00,--,Sepeda Motor,2508209BD05UY2_p-i.1275042761.27975569856_188200186380_Rantai+Transmisi+%26+Kopling,32406.0,1,32406.0,454.00,194923373,108007,--,ERROR,3,2025-08-20 22:03:19,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=32406&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=454&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A51,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321419267479,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:50:00,--,Perawatan & Kecantikan,2508209BB19CHE_p-i.1039049680.24554024719_118266109428_Pembersih+Wajah,11998.0,1,11998.0,168.00,194923394,108007,--,ERROR,3,2025-08-20 21:58:28,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=11998&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=168&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A50,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321416265149,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:50:00,--,Perlengkapan Rumah,2508209BAXE1B2_p-i.184209232.24407279687_240190501903_Balon,19000.0,1,19000.0,266.00,194923395,108007,--,ERROR,3,2025-08-20 22:13:09,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=19000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=266&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A50,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321400204066,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:50:00,--,Sepeda Motor,2508209BAF3RUM_p-i.76660078.19176904014_256026226223_Sistem+Pengereman,526050.0,1,526050.0,7365.00,194923403,108007,--,ERROR,3,2025-08-20 22:00:55,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=526050&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=7365&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A50,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321386227630,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:49:00,--,Perawatan & Kecantikan,2508209BA1SA6A_p-i.8077122.837150380_5854575363_Treatment+Bibir,21250.0,1,21250.0,298.00,194923450,108007,--,ERROR,3,2025-08-20 22:01:06,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=21250&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=298&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A49,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321314292771,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:48:00,--,Sepeda Motor,2508209B7W67YW_p-i.36707978.22056819021_138761814886_Stiker+Logo+%26+Emblem,13500.0,1,13500.0,189.00,194923476,108007,--,ERROR,3,2025-08-20 22:03:40,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=13500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=189&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209321314225968,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-19 23:48:00,--,Fashion Muslim,2508209B7W40NK_p-i.1476555648.44213950056_296151442326_,52700.0,1,52700.0,738.00,194923477,108007,--,ERROR,3,2025-08-20 22:03:41,http://bytecmedia.leadsconv.com/conversion?adn_test=1&usd_sale_amount=52700&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=738&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-19T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
